LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,Month,Level,PID
117,Dec,10.0,07:28:51,LabSZ,24285.0,Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
118,Dec,10.0,07:32:24,LabSZ,24287.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
119,Dec,10.0,07:32:27,LabSZ,24287.0,Failed password for root from 123.235.32.19 port 40652 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
120,Dec,10.0,07:32:27,LabSZ,24287.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
121,Dec,10.0,07:32:27,LabSZ,24289.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
122,Dec,10.0,07:32:29,LabSZ,24289.0,Failed password for root from 123.235.32.19 port 49720 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
123,Dec,10.0,07:32:29,LabSZ,24289.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
124,Dec,10.0,07:33:58,LabSZ,24291.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
125,Dec,10.0,07:34:00,LabSZ,24291.0,Failed password for root from 123.235.32.19 port 45568 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
126,Dec,10.0,07:34:00,LabSZ,24291.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
127,Dec,10.0,07:34:02,LabSZ,24293.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
128,Dec,10.0,07:34:04,LabSZ,24293.0,Failed password for root from 123.235.32.19 port 48588 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
129,Dec,10.0,07:34:06,LabSZ,24293.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
130,Dec,10.0,07:34:07,LabSZ,24295.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
131,Dec,10.0,07:34:10,LabSZ,24295.0,Failed password for root from 123.235.32.19 port 50950 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
132,Dec,10.0,07:34:10,LabSZ,24295.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
133,Dec,10.0,07:34:13,LabSZ,24297.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
134,Dec,10.0,07:34:15,LabSZ,24297.0,Failed password for root from 123.235.32.19 port 54024 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
135,Dec,10.0,07:34:15,LabSZ,24297.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
136,Dec,10.0,07:34:21,LabSZ,24299.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
137,Dec,10.0,07:34:23,LabSZ,24299.0,Failed password for root from 123.235.32.19 port 57100 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
138,Dec,10.0,07:34:24,LabSZ,24299.0,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
139,Dec,10.0,07:34:33,LabSZ,24301.0,Did not receive identification string from 123.235.32.19,E3,Did not receive identification string from <*>,0,normal,OpenSSH_2k,,,
140,Dec,10.0,07:35:15,LabSZ,24303.0,Did not receive identification string from 177.79.82.136,E3,Did not receive identification string from <*>,0,normal,OpenSSH_2k,,,
141,Dec,10.0,07:42:49,LabSZ,24318.0,Invalid user inspur from 183.136.162.51,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
142,Dec,10.0,07:42:49,LabSZ,24318.0,input_userauth_request: invalid user inspur [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
143,Dec,10.0,07:42:49,LabSZ,24318.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
144,Dec,10.0,07:42:49,LabSZ,24318.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.136.162.51,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
145,Dec,10.0,07:42:51,LabSZ,24318.0,Failed password for invalid user inspur from 183.136.162.51 port 55204 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
146,Dec,10.0,07:42:51,LabSZ,24318.0,Received disconnect from 183.136.162.51: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
147,Dec,10.0,07:48:00,LabSZ,24321.0,reverse mapping checking getaddrinfo for 191-210-223-172.user.vivozap.com.br [191.210.223.172] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,1,security_anomaly,OpenSSH_2k,,,
148,Dec,10.0,07:48:00,LabSZ,24321.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=191.210.223.172  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
149,Dec,10.0,07:48:03,LabSZ,24321.0,Failed password for root from 191.210.223.172 port 31473 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
150,Dec,10.0,07:48:03,LabSZ,24321.0,Connection closed by 191.210.223.172 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
151,Dec,10.0,07:51:09,LabSZ,24323.0,Did not receive identification string from 195.154.37.122,E3,Did not receive identification string from <*>,0,normal,OpenSSH_2k,,,
152,Dec,10.0,07:51:12,LabSZ,24324.0,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,1,security_anomaly,OpenSSH_2k,,,
153,Dec,10.0,07:51:12,LabSZ,24324.0,Invalid user support from 195.154.37.122,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
154,Dec,10.0,07:51:12,LabSZ,24324.0,input_userauth_request: invalid user support [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
155,Dec,10.0,07:51:12,LabSZ,24324.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
156,Dec,10.0,07:51:12,LabSZ,24324.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
157,Dec,10.0,07:51:15,LabSZ,24324.0,Failed password for invalid user support from 195.154.37.122 port 56539 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
158,Dec,10.0,07:51:15,LabSZ,24324.0,error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],2,system_failure,OpenSSH_2k,,,
159,Dec,10.0,07:51:17,LabSZ,24326.0,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,1,security_anomaly,OpenSSH_2k,,,
160,Dec,10.0,07:51:18,LabSZ,24326.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122  user=uucp,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,1,security_anomaly,OpenSSH_2k,,,
161,Dec,10.0,07:51:20,LabSZ,24326.0,Failed password for uucp from 195.154.37.122 port 59266 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
162,Dec,10.0,07:51:20,LabSZ,24326.0,error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],E6,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],2,system_failure,OpenSSH_2k,,,
163,Dec,10.0,07:53:26,LabSZ,24329.0,Connection closed by 194.190.163.22 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
164,Dec,10.0,07:55:55,LabSZ,24331.0,Invalid user test from 52.80.34.196,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
165,Dec,10.0,07:55:55,LabSZ,24331.0,input_userauth_request: invalid user test [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
166,Dec,10.0,07:55:55,LabSZ,24331.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
167,Dec,10.0,07:55:55,LabSZ,24331.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=ec2-52-80-34-196.cn-north-1.compute.amazonaws.com.cn,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
168,Dec,10.0,07:56:02,LabSZ,24331.0,Failed password for invalid user test from 52.80.34.196 port 36060 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
169,Dec,10.0,07:56:02,LabSZ,24331.0,Received disconnect from 52.80.34.196: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
170,Dec,10.0,07:56:13,LabSZ,24333.0,Did not receive identification string from 103.207.39.165,E3,Did not receive identification string from <*>,0,normal,OpenSSH_2k,,,
171,Dec,10.0,07:56:14,LabSZ,24334.0,Invalid user support from 103.207.39.165,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
172,Dec,10.0,07:56:14,LabSZ,24334.0,input_userauth_request: invalid user support [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
173,Dec,10.0,07:56:14,LabSZ,24334.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
174,Dec,10.0,07:56:14,LabSZ,24334.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.165,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
175,Dec,10.0,07:56:15,LabSZ,24334.0,Failed password for invalid user support from 103.207.39.165 port 58158 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
176,Dec,10.0,07:56:15,LabSZ,24334.0,Received disconnect from 103.207.39.165: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth],0,normal,OpenSSH_2k,,,
177,Dec,10.0,08:07:00,LabSZ,24336.0,Connection closed by 194.190.163.22 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
178,Dec,10.0,08:08:41,LabSZ,24338.0,Invalid user inspur from 175.102.13.6,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
179,Dec,10.0,08:08:41,LabSZ,24338.0,input_userauth_request: invalid user inspur [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
180,Dec,10.0,08:08:41,LabSZ,24338.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
181,Dec,10.0,08:08:41,LabSZ,24338.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=175.102.13.6,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
182,Dec,10.0,08:08:43,LabSZ,24338.0,Failed password for invalid user inspur from 175.102.13.6 port 47130 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
183,Dec,10.0,08:08:43,LabSZ,24338.0,Received disconnect from 175.102.13.6: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],0,normal,OpenSSH_2k,,,
184,Dec,10.0,08:20:23,LabSZ,24358.0,Connection closed by 194.190.163.22 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
185,Dec,10.0,08:24:32,LabSZ,24361.0,Invalid user  0101 from 5.188.10.180,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
186,Dec,10.0,08:24:32,LabSZ,24361.0,input_userauth_request: invalid user  0101 [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
187,Dec,10.0,08:24:32,LabSZ,24361.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
188,Dec,10.0,08:24:32,LabSZ,24361.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
189,Dec,10.0,08:24:35,LabSZ,24361.0,Failed password for invalid user  0101 from 5.188.10.180 port 36279 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
190,Dec,10.0,08:24:36,LabSZ,24361.0,Connection closed by 5.188.10.180 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
191,Dec,10.0,08:24:40,LabSZ,24363.0,Invalid user 0 from 5.188.10.180,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
192,Dec,10.0,08:24:40,LabSZ,24363.0,input_userauth_request: invalid user 0 [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
193,Dec,10.0,08:24:40,LabSZ,24363.0,Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
194,Dec,10.0,08:24:43,LabSZ,24363.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
195,Dec,10.0,08:24:43,LabSZ,24363.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
196,Dec,10.0,08:24:45,LabSZ,24363.0,Failed password for invalid user 0 from 5.188.10.180 port 49811 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
197,Dec,10.0,08:24:46,LabSZ,24363.0,Connection closed by 5.188.10.180 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
198,Dec,10.0,08:24:50,LabSZ,24365.0,Invalid user 1234 from 5.188.10.180,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
199,Dec,10.0,08:24:50,LabSZ,24365.0,input_userauth_request: invalid user 1234 [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
200,Dec,10.0,08:24:50,LabSZ,24365.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
201,Dec,10.0,08:24:50,LabSZ,24365.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
202,Dec,10.0,08:24:52,LabSZ,24365.0,Failed password for invalid user 1234 from 5.188.10.180 port 45541 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
203,Dec,10.0,08:24:54,LabSZ,24365.0,Connection closed by 5.188.10.180 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
204,Dec,10.0,08:24:58,LabSZ,24367.0,Invalid user admin from 5.188.10.180,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
205,Dec,10.0,08:24:58,LabSZ,24367.0,input_userauth_request: invalid user admin [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
206,Dec,10.0,08:24:58,LabSZ,24367.0,Failed none for invalid user admin from 5.188.10.180 port 52631 ssh2,E8,Failed none for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
207,Dec,10.0,08:24:59,LabSZ,24367.0,Connection closed by 5.188.10.180 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
208,Dec,10.0,08:25:06,LabSZ,24369.0,Invalid user admin from 5.188.10.180,E13,Invalid user <*> from <*>,1,security_anomaly,OpenSSH_2k,,,
209,Dec,10.0,08:25:06,LabSZ,24369.0,input_userauth_request: invalid user admin [preauth],E12,input_userauth_request: invalid user <*> [preauth],1,security_anomaly,OpenSSH_2k,,,
210,Dec,10.0,08:25:06,LabSZ,24369.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
211,Dec,10.0,08:25:06,LabSZ,24369.0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
212,Dec,10.0,08:25:08,LabSZ,24369.0,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
213,Dec,10.0,08:25:10,LabSZ,24369.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
214,Dec,10.0,08:25:11,LabSZ,24369.0,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
215,Dec,10.0,08:25:13,LabSZ,24369.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
216,Dec,10.0,08:25:15,LabSZ,24369.0,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
217,Dec,10.0,08:25:16,LabSZ,24369.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
218,Dec,10.0,08:25:18,LabSZ,24369.0,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
219,Dec,10.0,08:25:19,LabSZ,24369.0,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,0,normal,OpenSSH_2k,,,
220,Dec,10.0,08:25:21,LabSZ,24369.0,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,1,security_anomaly,OpenSSH_2k,,,
221,Dec,10.0,08:25:22,LabSZ,24369.0,Connection closed by 5.188.10.180 [preauth],E2,Connection closed by <*> [preauth],0,normal,OpenSSH_2k,,,
222,Dec,10.0,08:25:22,LabSZ,24369.0,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,1,security_anomaly,OpenSSH_2k,,,
223,Dec,10.0,08:25:22,LabSZ,24369.0,PAM service(sshd) ignoring max retries; 5 > 3,E18,PAM service(sshd) ignoring max retries; <*> > <*>,0,normal,OpenSSH_2k,,,
