LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
151,17/06/09,20:10:52,INFO,executor.Executor,Finished task 0.0 in stage 2.0 (TID 87). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
152,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 122,E11,Got assigned task <*>,0,normal,Spark_2k
153,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 3.0 (TID 122),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
154,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 136,E11,Got assigned task <*>,0,normal,Spark_2k
155,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 3.0 (TID 136),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
156,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 150,E11,Got assigned task <*>,0,normal,Spark_2k
157,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 3.0 (TID 150),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
158,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 158,E11,Got assigned task <*>,0,normal,Spark_2k
159,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 3.0 (TID 158),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
160,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 12,E29,Started reading broadcast variable <*>,0,normal,Spark_2k
161,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 159,E11,Got assigned task <*>,0,normal,Spark_2k
162,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 3.0 (TID 159),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
163,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
164,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 12 took 30 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k
165,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
166,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_4 not found, computing it",E19,"Partition rdd_<*> not found, computing it",0,normal,Spark_2k
167,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_3 not found, computing it",E19,"Partition rdd_<*> not found, computing it",0,normal,Spark_2k
168,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_0 not found, computing it",E19,"Partition rdd_<*> not found, computing it",0,normal,Spark_2k
169,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_1 not found, computing it",E19,"Partition rdd_<*> not found, computing it",0,normal,Spark_2k
170,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it",0,normal,Spark_2k
171,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
172,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
173,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
174,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
175,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
176,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -170, init = 208, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
177,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
178,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
179,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
180,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
181,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
182,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
183,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
184,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
185,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
186,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
187,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
188,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
189,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
190,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
191,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
192,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
193,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
194,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
195,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
196,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,E11,Got assigned task <*>,0,normal,Spark_2k
197,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
198,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,E11,Got assigned task <*>,0,normal,Spark_2k
199,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
200,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,E29,Started reading broadcast variable <*>,0,normal,Spark_2k
201,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,E11,Got assigned task <*>,0,normal,Spark_2k
202,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
203,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,E11,Got assigned task <*>,0,normal,Spark_2k
204,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
205,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,E11,Got assigned task <*>,0,normal,Spark_2k
206,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
207,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
208,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k
209,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
210,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
211,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
212,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
213,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
214,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
215,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
216,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
217,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -134, init = 175, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
218,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -123, init = 162, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
219,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -125, init = 166, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
220,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
221,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
222,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
223,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
224,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
225,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 206,E11,Got assigned task <*>,0,normal,Spark_2k
226,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 5.0 (TID 206),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
227,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 220,E11,Got assigned task <*>,0,normal,Spark_2k
228,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 5.0 (TID 220),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
229,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 231,E11,Got assigned task <*>,0,normal,Spark_2k
230,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 5.0 (TID 231),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
231,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 14,E29,Started reading broadcast variable <*>,0,normal,Spark_2k
232,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 238,E11,Got assigned task <*>,0,normal,Spark_2k
233,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 5.0 (TID 238),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
234,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 239,E11,Got assigned task <*>,0,normal,Spark_2k
235,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 5.0 (TID 239),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
236,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
237,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 14 took 12 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k
238,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
239,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
240,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
241,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
242,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
243,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
244,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -85, init = 123, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
245,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -77, init = 117, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
246,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -81, init = 119, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
247,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -78, init = 117, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
248,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -79, init = 120, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
249,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
250,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
251,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
252,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
253,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
254,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 247,E11,Got assigned task <*>,0,normal,Spark_2k
255,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 6.0 (TID 247),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
256,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 261,E11,Got assigned task <*>,0,normal,Spark_2k
257,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 6.0 (TID 261),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
258,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 273,E11,Got assigned task <*>,0,normal,Spark_2k
259,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 6.0 (TID 273),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
260,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 15,E29,Started reading broadcast variable <*>,0,normal,Spark_2k
261,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 278,E11,Got assigned task <*>,0,normal,Spark_2k
262,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 6.0 (TID 278),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
