log,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
Jun 17 20:55:06 combo ftpd[30755]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,94,Jun,17,20:55:06,combo,ftpd,30755.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 17 20:55:06 combo ftpd[30754]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,95,Jun,17,20:55:06,combo,ftpd,30754.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 17 20:55:06 combo ftpd[30753]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,96,Jun,17,20:55:06,combo,ftpd,30753.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 17 20:55:06 combo ftpd[30756]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,97,Jun,17,20:55:06,combo,ftpd,30756.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 17 20:55:06 combo ftpd[30757]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,98,Jun,17,20:55:06,combo,ftpd,30757.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 17 20:55:07 combo ftpd[30758]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,99,Jun,17,20:55:07,combo,ftpd,30758.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 17 20:55:07 combo ftpd[30759]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,100,Jun,17,20:55:07,combo,ftpd,30759.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31201]: check pass; user unknown,101,Jun,18,01:30:59,combo,sshd(pam_unix),31201.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31201]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,102,Jun,18,01:30:59,combo,sshd(pam_unix),31201.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31199]: check pass; user unknown,103,Jun,18,01:30:59,combo,sshd(pam_unix),31199.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31199]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,104,Jun,18,01:30:59,combo,sshd(pam_unix),31199.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31198]: check pass; user unknown,105,Jun,18,01:30:59,combo,sshd(pam_unix),31198.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31198]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,106,Jun,18,01:30:59,combo,sshd(pam_unix),31198.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31202]: check pass; user unknown,107,Jun,18,01:30:59,combo,sshd(pam_unix),31202.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,108,Jun,18,01:30:59,combo,sshd(pam_unix),31202.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31205]: check pass; user unknown,109,Jun,18,01:30:59,combo,sshd(pam_unix),31205.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31205]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,110,Jun,18,01:30:59,combo,sshd(pam_unix),31205.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31200]: check pass; user unknown,111,Jun,18,01:30:59,combo,sshd(pam_unix),31200.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31200]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,112,Jun,18,01:30:59,combo,sshd(pam_unix),31200.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31206]: check pass; user unknown,113,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31206]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,114,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31204]: check pass; user unknown,115,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31204]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,116,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31203]: check pass; user unknown,117,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31203]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,118,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 01:30:59 combo sshd(pam_unix)[31207]: check pass; user unknown,119,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,check pass; user unknown,E27,check pass; user unknown
Jun 18 01:30:59 combo sshd(pam_unix)[31207]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,120,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 18 02:08:10 combo ftpd[31272]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,121,Jun,18,02:08:10,combo,ftpd,31272.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:10 combo ftpd[31273]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,122,Jun,18,02:08:10,combo,ftpd,31273.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:10 combo ftpd[31274]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,123,Jun,18,02:08:10,combo,ftpd,31274.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:10 combo ftpd[31275]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,124,Jun,18,02:08:10,combo,ftpd,31275.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:10 combo ftpd[31276]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,125,Jun,18,02:08:10,combo,ftpd,31276.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:10 combo ftpd[31277]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,126,Jun,18,02:08:10,combo,ftpd,31277.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:10 combo ftpd[31278]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,127,Jun,18,02:08:10,combo,ftpd,31278.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:11 combo ftpd[31279]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,128,Jun,18,02:08:11,combo,ftpd,31279.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:11 combo ftpd[31280]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,129,Jun,18,02:08:11,combo,ftpd,31280.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:11 combo ftpd[31281]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,130,Jun,18,02:08:11,combo,ftpd,31281.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:11 combo ftpd[31282]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,131,Jun,18,02:08:11,combo,ftpd,31282.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:11 combo ftpd[31283]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,132,Jun,18,02:08:11,combo,ftpd,31283.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:12 combo ftpd[31284]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,133,Jun,18,02:08:12,combo,ftpd,31284.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:12 combo ftpd[31285]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,134,Jun,18,02:08:12,combo,ftpd,31285.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:08:12 combo ftpd[31286]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,135,Jun,18,02:08:12,combo,ftpd,31286.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 18 02:23:10 combo ftpd[31277]: User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,136,Jun,18,02:23:10,combo,ftpd,31277.0,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E112,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
Jun 18 04:07:05 combo su(pam_unix)[31791]: session opened for user cyrus by (uid=0),137,Jun,18,04:07:05,combo,su(pam_unix),31791.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 18 04:07:06 combo su(pam_unix)[31791]: session closed for user cyrus,138,Jun,18,04:07:06,combo,su(pam_unix),31791.0,session closed for user cyrus,E101,session closed for user <*>
Jun 18 04:07:06 combo logrotate: ALERT exited abnormally with [1],139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
Jun 18 04:12:42 combo su(pam_unix)[32164]: session opened for user news by (uid=0),140,Jun,18,04:12:42,combo,su(pam_unix),32164.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 18 04:12:43 combo su(pam_unix)[32164]: session closed for user news,141,Jun,18,04:12:43,combo,su(pam_unix),32164.0,session closed for user news,E101,session closed for user <*>
Jun 19 04:08:55 combo su(pam_unix)[2192]: session opened for user cyrus by (uid=0),142,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 19 04:08:55 combo su(pam_unix)[2192]: session closed for user cyrus,143,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session closed for user cyrus,E101,session closed for user <*>
Jun 19 04:08:57 combo cups: cupsd shutdown succeeded,144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded
Jun 19 04:09:02 combo cups: cupsd startup succeeded,145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded
Jun 19 04:09:11 combo syslogd 1.4.1: restart.,146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,E90,restart.
Jun 19 04:09:11 combo logrotate: ALERT exited abnormally with [1],147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
Jun 19 04:15:18 combo su(pam_unix)[3676]: session opened for user news by (uid=0),148,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 19 04:15:18 combo su(pam_unix)[3676]: session closed for user news,149,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session closed for user news,E101,session closed for user <*>
Jun 20 03:40:59 combo ftpd[8829]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,150,Jun,20,03:40:59,combo,ftpd,8829.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8824]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,151,Jun,20,03:40:59,combo,ftpd,8824.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8828]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,152,Jun,20,03:40:59,combo,ftpd,8828.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8822]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,153,Jun,20,03:40:59,combo,ftpd,8822.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8833]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,154,Jun,20,03:40:59,combo,ftpd,8833.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8827]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,155,Jun,20,03:40:59,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8823]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,156,Jun,20,03:40:59,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8825]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,157,Jun,20,03:40:59,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8826]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,158,Jun,20,03:40:59,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8832]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,159,Jun,20,03:40:59,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8830]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,160,Jun,20,03:40:59,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 03:40:59 combo ftpd[8831]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,161,Jun,20,03:40:59,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 20 04:02:54 combo su(pam_unix)[9187]: session opened for user cyrus by (uid=0),162,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 20 04:02:54 combo su(pam_unix)[9187]: session closed for user cyrus,163,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session closed for user cyrus,E101,session closed for user <*>
Jun 20 04:02:55 combo logrotate: ALERT exited abnormally with [1],164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
Jun 20 04:08:37 combo su(pam_unix)[9558]: session opened for user news by (uid=0),165,Jun,20,04:08:37,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 20 04:08:38 combo su(pam_unix)[9558]: session closed for user news,166,Jun,20,04:08:38,combo,su(pam_unix),9558.0,session closed for user news,E101,session closed for user <*>
Jun 20 04:44:39 combo snmpd[2318]: Received SNMP packet(s) from 67.170.148.126,167,Jun,20,04:44:39,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>
