LineId,Time,Level,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized
146,Sun Dec 04 06:02:05 2005,notice,jk2_init() Found child 32359 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:02:05.000
147,Sun Dec 04 06:02:05 2005,notice,jk2_init() Found child 32360 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:02:05.000
148,Sun Dec 04 06:02:05 2005,notice,jk2_init() Found child 32358 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:02:05.000
149,Sun Dec 04 06:02:05 2005,notice,jk2_init() Found child 32355 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:02:05.000
150,Sun Dec 04 06:02:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:02:07.000
151,Sun Dec 04 06:02:07 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:02:07.000
152,Sun Dec 04 06:02:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:02:07.000
153,Sun Dec 04 06:02:07 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:02:07.000
154,Sun Dec 04 06:02:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:02:07.000
155,Sun Dec 04 06:02:07 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:02:07.000
156,Sun Dec 04 06:02:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:02:07.000
157,Sun Dec 04 06:02:07 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:02:07.000
158,Sun Dec 04 06:06:00 2005,notice,jk2_init() Found child 32388 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:00.000
159,Sun Dec 04 06:06:00 2005,notice,jk2_init() Found child 32387 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:00.000
160,Sun Dec 04 06:06:00 2005,notice,jk2_init() Found child 32386 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:00.000
161,Sun Dec 04 06:06:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:06:10.000
162,Sun Dec 04 06:06:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:06:11.000
163,Sun Dec 04 06:06:12 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:06:12.000
164,Sun Dec 04 06:06:12 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:06:12.000
165,Sun Dec 04 06:06:20 2005,notice,jk2_init() Found child 32389 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:20.000
166,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32391 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:24.000
167,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32390 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:24.000
168,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32392 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:06:24.000
169,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:06:26.000
170,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:06:26.000
171,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:06:26.000
172,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:06:26.000
173,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:06:26.000
174,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:06:26.000
175,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:06:26.000
176,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:06:26.000
177,Sun Dec 04 06:11:11 2005,notice,jk2_init() Found child 32410 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:11:11.000
178,Sun Dec 04 06:11:11 2005,notice,jk2_init() Found child 32411 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:11:11.000
179,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32423 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:31.000
180,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32422 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:31.000
181,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32419 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:31.000
182,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32421 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:31.000
183,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32420 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:31.000
184,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32424 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:31.000
185,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:12:37.000
186,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:12:37.000
187,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:12:37.000
188,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:12:37.000
189,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:12:37.000
190,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:12:40.000
191,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:12:40.000
192,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:12:40.000
193,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:12:40.000
194,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:12:40.000
195,Sun Dec 04 06:12:59 2005,notice,jk2_init() Found child 32425 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:12:59.000
196,Sun Dec 04 06:13:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:13:01.000
197,Sun Dec 04 06:13:01 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:13:01.000
198,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32432 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:16:10.000
199,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32434 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:16:10.000
200,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32433 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:16:10.000
201,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:16:21.000
202,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:16:21.000
203,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:16:23.000
204,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:16:23.000
205,Sun Dec 04 06:16:21 2005,notice,jk2_init() Found child 32435 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:16:21.000
206,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:16:21.000
207,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:16:23.000
208,Sun Dec 04 06:16:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:16:37.000
209,Sun Dec 04 06:16:39 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:16:39.000
210,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32436 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:16:51.000
211,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32437 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:16:51.000
212,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:17:02.000
213,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:17:02.000
214,Sun Dec 04 06:17:05 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:17:05.000
215,Sun Dec 04 06:17:06 2005,notice,jk2_init() Found child 32438 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:06.000
216,Sun Dec 04 06:17:18 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:17:18.000
217,Sun Dec 04 06:17:24 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:17:24.000
218,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32440 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:23.000
219,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32439 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:23.000
220,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32441 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:23.000
221,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:17:33.000
222,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:17:33.000
223,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:17:35.000
224,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:17:35.000
225,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32442 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:55.000
226,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32443 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:55.000
227,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32444 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:17:55.000
228,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:18:08.000
229,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:18:08.000
230,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:18:11.000
231,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:18:11.000
232,Sun Dec 04 06:18:12 2005,notice,jk2_init() Found child 32445 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:18:12.000
233,Sun Dec 04 06:18:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:18:23.000
234,Sun Dec 04 06:18:31 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:18:31.000
235,Sun Dec 04 06:18:41 2005,notice,jk2_init() Found child 32447 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:18:41.000
236,Sun Dec 04 06:18:39 2005,notice,jk2_init() Found child 32446 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:18:39.000
237,Sun Dec 04 06:18:40 2005,notice,jk2_init() Found child 32448 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:18:40.000
238,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:18:53.000
239,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:18:53.000
240,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:18:55.000
241,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:18:55.000
242,Sun Dec 04 06:19:05 2005,notice,jk2_init() Found child 32449 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:05.000
243,Sun Dec 04 06:19:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:19:15.000
244,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32450 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:19.000
245,Sun Dec 04 06:19:18 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:19:18.000
246,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32452 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:19.000
247,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32451 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:19.000
248,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:19:31.000
249,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:19:31.000
250,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:19:34.000
251,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-04 06:19:34.000
252,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32454 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:56.000
253,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32453 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:56.000
254,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32455 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:19:56.000
255,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32467 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:20:30.000
256,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32464 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:20:30.000
257,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32465 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:20:30.000
258,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32466 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:20:30.000
259,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32457 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-04 06:20:30.000
260,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:20:44.000
261,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-04 06:20:44.000
