LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized
182,2608601,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074462833,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-19 03:23:53.000
183,2608475,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074462062,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-19 03:11:02.000
184,2596321,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074289164,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-17 03:09:24.000
185,32255,node-D7,clusterfilesystem,clusterfilesystem.no_server,1076398960,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage934,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-10 13:12:40.000
186,58466,node-D0,clusterfilesystem,clusterfilesystem.no_server,1076864677,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage131,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-15 22:34:37.000
187,57981,node-D7,clusterfilesystem,clusterfilesystem.no_server,1076864401,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-15 22:30:01.000
188,57709,node-D0,clusterfilesystem,clusterfilesystem.no_server,1076864348,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage444,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-15 22:29:08.000
189,171644,node-D0,clusterfilesystem,clusterfilesystem.no_server,1077889836,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage141,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-27 19:20:36.000
190,172740,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077891659,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-27 19:50:59.000
191,172788,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077891661,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-27 19:51:01.000
192,183109,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077901705,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-02-27 22:38:25.000
193,213053,node-D7,clusterfilesystem,clusterfilesystem.no_server,1078465745,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-03-05 11:19:05.000
194,213050,node-D7,clusterfilesystem,clusterfilesystem.no_server,1078465745,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-03-05 11:19:05.000
195,229271,node-D0,clusterfilesystem,clusterfilesystem.no_server,1078963582,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage242,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-03-11 05:36:22.000
196,311726,node-D7,clusterfilesystem,clusterfilesystem.no_server,1082041350,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-04-15 20:32:30.000
197,400170,node-D7,clusterfilesystem,clusterfilesystem.no_server,1089893907,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-07-15 17:48:27.000
198,399288,node-D0,clusterfilesystem,clusterfilesystem.no_server,1089893729,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-07-15 17:45:29.000
199,399278,node-D0,clusterfilesystem,clusterfilesystem.no_server,1089893727,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage221,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-07-15 17:45:27.000
200,417925,node-D0,clusterfilesystem,clusterfilesystem.no_server,1093627911,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage622,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-08-27 23:01:51.000
201,420807,node-D0,clusterfilesystem,clusterfilesystem.no_server,1094568654,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage112,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-09-07 20:20:54.000
202,442349,node-D7,clusterfilesystem,clusterfilesystem.no_server,1098365526,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-10-21 19:02:06.000
203,51652,node-D0,clusterfilesystem,clusterfilesystem.no_server,1106588485,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage142,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-01-24 23:11:25.000
204,68757,node-D0,clusterfilesystem,clusterfilesystem.no_server,1108645899,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-02-17 18:41:39.000
205,69243,node-D7,clusterfilesystem,clusterfilesystem.no_server,1108646021,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-02-17 18:43:41.000
206,110887,node-D7,clusterfilesystem,clusterfilesystem.no_server,1111067897,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-03-17 19:28:17.000
207,256889,node-D0,clusterfilesystem,clusterfilesystem.no_server,1118940596,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage411,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-06-16 22:19:56.000
208,220014,node-D0,clusterfilesystem,clusterfilesystem.no_server,1132158358,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage132,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-11-16 21:55:58.000
209,286137,node-D0,clusterfilesystem,clusterfilesystem.no_server,1134669644,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage832,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-12-15 23:30:44.000
210,286151,node-D0,clusterfilesystem,clusterfilesystem.no_server,1134669644,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage531,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-12-15 23:30:44.000
211,327002,node-D0,clusterfilesystem,clusterfilesystem.no_server,1140098601,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage321,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2006-02-16 19:33:21.000
212,365140,node-69,unix.hw,net.niff.down,1085075228,1,NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,E27,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,4,network_anomaly,HPC_2k,2004-05-20 23:17:08.000
213,401608,node-162,unix.hw,net.niff.down,1142550442,1,NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,E27,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,4,network_anomaly,HPC_2k,2006-03-17 04:37:22.000
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,2,system_failure,HPC_2k,2005-11-06 03:35:51.000
215,268543,Interconnect-0N00,switch_module,fan,1119372267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-06-21 22:14:27.000
216,268265,Interconnect-0N00,switch_module,fan,1119290224,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-06-20 23:27:04.000
217,292663,Interconnect-0N00,switch_module,fan,1121581239,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-07-17 11:50:39.000
218,291810,Interconnect-0N00,switch_module,fan,1121525534,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-07-16 20:22:14.000
219,289739,Interconnect-0N00,switch_module,fan,1121303273,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> ),0,normal,HPC_2k,2005-07-14 06:37:53.000
220,327293,Interconnect-0N00,switch_module,fan,1123408044,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-08-07 15:17:24.000
221,26132,Interconnect-0N00,switch_module,fan,1124831967,1,Fan speeds ( 3552 3534 3375 11637 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> ),0,normal,HPC_2k,2005-08-24 02:49:27.000
222,37743,Interconnect-0N00,switch_module,fan,1125827345,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-04 15:19:05.000
223,37524,Interconnect-0N00,switch_module,fan,1125819002,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-04 13:00:02.000
224,36180,Interconnect-0N00,switch_module,fan,1125718237,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> ),0,normal,HPC_2k,2005-09-03 09:00:37.000
225,35581,Interconnect-0N00,switch_module,fan,1125706262,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-03 05:41:02.000
226,35374,Interconnect-0N00,switch_module,fan,1125677285,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-02 21:38:05.000
227,34697,Interconnect-0N00,switch_module,fan,1125668027,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-02 19:03:47.000
228,34204,Interconnect-0N00,switch_module,fan,1125664672,1,Fan speeds ( 3552 3534 3375 4470 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> ),0,normal,HPC_2k,2005-09-02 18:07:52.000
229,34116,Interconnect-0N00,switch_module,fan,1125660960,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-02 17:06:00.000
230,33940,Interconnect-0N00,switch_module,fan,1125651957,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-02 14:35:57.000
231,33385,Interconnect-0N00,switch_module,fan,1125557358,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-01 12:19:18.000
232,33086,Interconnect-0N00,switch_module,fan,1125545019,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-01 08:53:39.000
233,45567,Interconnect-0N00,switch_module,fan,1126010536,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 18:12:16.000
234,45526,Interconnect-0N00,switch_module,fan,1126010284,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 18:08:04.000
235,45496,Interconnect-0N00,switch_module,fan,1126001523,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 15:42:03.000
236,45232,Interconnect-0N00,switch_module,fan,1125974682,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 08:14:42.000
237,44885,Interconnect-0N00,switch_module,fan,1125968635,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 06:33:55.000
238,44792,Interconnect-0N00,switch_module,fan,1125967289,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 06:11:29.000
239,44437,Interconnect-0N00,switch_module,fan,1125958618,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-06 03:46:58.000
240,44077,Interconnect-0N00,switch_module,fan,1125942184,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 23:13:04.000
241,43807,Interconnect-0N00,switch_module,fan,1125941020,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 22:53:40.000
242,43763,Interconnect-0N00,switch_module,fan,1125940778,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 22:49:38.000
243,43379,Interconnect-0N00,switch_module,fan,1125938946,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 22:19:06.000
244,43219,Interconnect-0N00,switch_module,fan,1125938127,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 22:05:27.000
245,42827,Interconnect-0N00,switch_module,fan,1125936247,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 21:34:07.000
246,42774,Interconnect-0N00,switch_module,fan,1125935993,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 21:29:53.000
247,42301,Interconnect-0N00,switch_module,fan,1125933864,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 20:54:24.000
248,42057,Interconnect-0N00,switch_module,fan,1125932744,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 20:35:44.000
249,41384,Interconnect-0N00,switch_module,fan,1125929387,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 19:39:47.000
250,41142,Interconnect-0N00,switch_module,fan,1125922192,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 17:39:52.000
251,41066,Interconnect-0N00,switch_module,fan,1125920701,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 17:15:01.000
252,40628,Interconnect-0N00,switch_module,fan,1125915215,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 15:43:35.000
253,40627,Interconnect-0N00,switch_module,fan,1125915213,1,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> ),0,normal,HPC_2k,2005-09-05 15:43:33.000
254,40365,Interconnect-0N00,switch_module,fan,1125913604,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 15:16:44.000
255,40096,Interconnect-0N00,switch_module,fan,1125911516,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 14:41:56.000
256,39347,Interconnect-0N00,switch_module,fan,1125873598,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-09-05 04:09:58.000
257,104906,Interconnect-0N00,switch_module,fan,1128271361,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-10-02 22:12:41.000
258,104883,Interconnect-0N00,switch_module,fan,1128271267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-10-02 22:11:07.000
259,121157,Interconnect-0N00,switch_module,fan,1129314010,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-10-14 23:50:10.000
260,120901,Interconnect-0N00,switch_module,fan,1129307838,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-10-14 22:07:18.000
261,120373,Interconnect-0N00,switch_module,fan,1129295995,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-10-14 18:49:55.000
