LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
68,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.869,2015-10-18 18:01:53.869,18,6,18,10,1,0,0,0.0,76,157
67,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.869,2015-10-18 18:01:53.869,18,6,18,10,1,0,0,0.0,77,157
66,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.869,2015-10-18 18:01:53.869,18,6,18,10,1,0,0,0.0,78,157
65,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.869,2015-10-18 18:01:53.869,18,6,18,10,1,0,0,0.0,79,157
72,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000002 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.869,2015-10-18 18:01:53.869,18,6,18,10,1,0,0,0.0,80,157
97,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.016,81,157
98,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,82,157
99,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,83,157
100,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,84,157
101,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,85,157
105,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,86,157
103,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,87,157
104,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,88,157
106,2015-10-18,"18:01:53,885",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<memory:<*>, vCores:<*>>",0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,89,157
96,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,90,157
102,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000007_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,91,157
95,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,92,157
93,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000009 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,93,157
92,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,94,157
91,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,95,157
90,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000008 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,96,157
89,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,97,157
88,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,98,157
87,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000007 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,99,157
86,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,100,157
85,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,101,157
84,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000006 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,102,157
83,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,103,157
82,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,104,157
94,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_r_000000 Task Transitioned from NEW to SCHEDULED,E102,task_<*> Task Transitioned from NEW to SCHEDULED,0,normal,Hadoop_2k,2015-10-18 18:01:53.885,2015-10-18 18:01:53.885,18,6,18,10,1,0,0,0.0,105,157
108,2015-10-18,"18:01:53,900",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"reduceResourceRequest:<memory:1024, vCores:1>",E87,"reduceResourceRequest:<memory:<*>, vCores:<*>>",0,normal,Hadoop_2k,2015-10-18 18:01:53.900,2015-10-18 18:01:53.900,18,6,18,10,1,0,0,0.015,106,157
107,2015-10-18,"18:01:53,900",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist",E41,"Event Writer setup for JobId: job_<*>, File: hdfs://<*>",0,normal,Hadoop_2k,2015-10-18 18:01:53.900,2015-10-18 18:01:53.900,18,6,18,10,1,0,0,0.0,107,157
109,2015-10-18,"18:01:54,791",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,E24,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,0,normal,Hadoop_2k,2015-10-18 18:01:54.791,2015-10-18 18:01:54.791,18,6,18,10,1,0,0,0.891,108,157
110,2015-10-18,"18:01:54,838",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4",E45,"getResources() for application_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>",0,normal,Hadoop_2k,2015-10-18 18:01:54.838,2015-10-18 18:01:54.838,18,6,18,10,1,0,0,0.047,109,157
111,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:10240, vCores:-17>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:01:54.853,2015-10-18 18:01:54.853,18,6,18,10,1,0,0,0.015,110,157
112,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:01:54.853,2015-10-18 18:01:54.853,18,6,18,10,1,0,0,0.0,111,157
113,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:10240, vCores:-17>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:01:55.854,2015-10-18 18:01:55.854,18,6,18,10,1,0,0,1.001,112,157
114,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:01:55.854,2015-10-18 18:01:55.854,18,6,18,10,1,0,0,0.0,113,157
115,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,E46,Got allocated containers <*>,0,normal,Hadoop_2k,2015-10-18 18:01:56.916,2015-10-18 18:01:56.916,18,6,18,10,1,0,0,1.062,114,157
116,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:56.916,2015-10-18 18:01:56.916,18,6,18,10,1,0,0,0.0,115,157
117,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,E13,Assigned container container_<*> to attempt_<*>,0,normal,Hadoop_2k,2015-10-18 18:01:56.916,2015-10-18 18:01:56.916,18,6,18,10,1,0,0,0.0,116,157
118,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:8192, vCores:-19>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:01:56.916,2015-10-18 18:01:56.916,18,6,18,10,1,0,0,0.0,117,157
119,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:01:56.916,2015-10-18 18:01:56.916,18,6,18,10,1,0,0,0.0,118,157
120,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1,E11,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:0 ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,0,normal,Hadoop_2k,2015-10-18 18:01:56.916,2015-10-18 18:01:56.916,18,6,18,10,1,0,0,0.0,119,157
121,2015-10-18,"18:01:57,072",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to /default-rack,0,normal,Hadoop_2k,2015-10-18 18:01:57.072,2015-10-18 18:01:57.072,18,6,18,10,1,0,0,0.156,120,157
122,2015-10-18,"18:01:57,104",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar,E107,The job-jar file on the remote FS is hdfs://<*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.104,2015-10-18 18:01:57.104,18,6,18,10,1,0,0,0.032,121,157
126,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Putting shuffle token in serviceData,E81,Putting shuffle token in serviceData,0,normal,Hadoop_2k,2015-10-18 18:01:57.119,2015-10-18 18:01:57.119,18,6,18,10,1,0,0,0.015,122,157
125,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Size of containertokens_dob is 1,E95,Size of containertokens_dob is <*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.119,2015-10-18 18:01:57.119,18,6,18,10,1,0,0,0.0,123,157
124,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding #<*> tokens and #<*> secret keys for NM use for launching container,0,normal,Hadoop_2k,2015-10-18 18:01:57.119,2015-10-18 18:01:57.119,18,6,18,10,1,0,0,0.0,124,157
123,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,E106,The job-conf file on the remote FS is <*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.119,2015-10-18 18:01:57.119,18,6,18,10,1,0,0,0.0,125,157
127,2015-10-18,"18:01:57,260",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,E21,attempt_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,0,normal,Hadoop_2k,2015-10-18 18:01:57.260,2015-10-18 18:01:57.260,18,6,18,10,1,0,0,0.141,126,157
128,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0,E77,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.291,2015-10-18 18:01:57.291,18,6,18,10,1,0,0,0.031,127,157
129,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000000_0,E62,Launching attempt_<*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.291,2015-10-18 18:01:57.291,18,6,18,10,1,0,0,0.0,128,157
130,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883,E74,Opening proxy : <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.291,2015-10-18 18:01:57.291,18,6,18,10,1,0,0,0.0,129,157
135,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING,E104,task_<*> Task Transitioned from SCHEDULED to RUNNING,0,normal,Hadoop_2k,2015-10-18 18:01:57.447,2015-10-18 18:01:57.447,18,6,18,10,1,0,0,0.156,130,157
133,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,E14,attempt_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,0,normal,Hadoop_2k,2015-10-18 18:01:57.447,2015-10-18 18:01:57.447,18,6,18,10,1,0,0,0.0,131,157
134,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000000,E22,ATTEMPT_START task_<*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.447,2015-10-18 18:01:57.447,18,6,18,10,1,0,0,0.0,132,157
131,2015-10-18,"18:01:57,447",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562,E94,Shuffle port returned by ContainerManager for attempt_<*> : <*>,0,normal,Hadoop_2k,2015-10-18 18:01:57.447,2015-10-18 18:01:57.447,18,6,18,10,1,0,0,0.0,133,157
132,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883],E105,TaskAttempt: [attempt_<*>] using containerId: [container_<*>_<*>_<*>_<*> on NM: [<*>:<*>],0,normal,Hadoop_2k,2015-10-18 18:01:57.447,2015-10-18 18:01:57.447,18,6,18,10,1,0,0,0.0,134,157
