LineId,Time,Component,Pid,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
100,20171223-22:15:36:356,Step_LSC,30002312,onStandStepChanged 3592,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.356,2017-12-23 22:15:36.356,22,5,23,12,1,0,0,0.199,99,311
101,20171223-22:15:36:365,Step_LSC,30002312,onExtend:1514038537000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.365,2017-12-23 22:15:36.365,22,5,23,12,1,0,0,0.009,100,311
103,20171223-22:15:36:657,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7020##548365##8661##13501##27180976,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.657,2017-12-23 22:15:36.657,22,5,23,12,1,0,0,0.292,101,311
102,20171223-22:15:36:657,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7019##548365##8661##13406##27180468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.657,2017-12-23 22:15:36.657,22,5,23,12,1,0,0,0.0,102,311
104,20171223-22:15:36:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127054,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.668,2017-12-23 22:15:36.668,22,5,23,12,1,0,0,0.011,103,311
105,20171223-22:15:36:672,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.672,2017-12-23 22:15:36.672,22,5,23,12,1,0,0,0.004,104,311
106,20171223-22:15:36:673,Step_StandReportReceiver,30002312,REPORT : 7020 5012 150368 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:36.673,2017-12-23 22:15:36.673,22,5,23,12,1,0,0,0.001,105,311
107,20171223-22:15:37:351,Step_LSC,30002312,onStandStepChanged 3593,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.351,2017-12-23 22:15:37.351,22,5,23,12,1,0,0,0.678,106,311
108,20171223-22:15:37:361,Step_LSC,30002312,onExtend:1514038538000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.361,2017-12-23 22:15:37.361,22,5,23,12,1,0,0,0.01,107,311
109,20171223-22:15:37:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7020##548365##8661##13501##27180976,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.652,2017-12-23 22:15:37.652,22,5,23,12,1,0,0,0.291,108,311
110,20171223-22:15:37:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7021##548365##8661##13596##27181971,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.653,2017-12-23 22:15:37.653,22,5,23,12,1,0,0,0.001,109,311
111,20171223-22:15:37:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127075,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.666,2017-12-23 22:15:37.666,22,5,23,12,1,0,0,0.013,110,311
112,20171223-22:15:37:670,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.670,2017-12-23 22:15:37.670,22,5,23,12,1,0,0,0.004,111,311
113,20171223-22:15:37:671,Step_StandReportReceiver,30002312,REPORT : 7021 5012 150389 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.671,2017-12-23 22:15:37.671,22,5,23,12,1,0,0,0.001,112,311
114,20171223-22:15:37:848,Step_LSC,30002312,onStandStepChanged 3594,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.848,2017-12-23 22:15:37.848,22,5,23,12,1,0,0,0.177,113,311
115,20171223-22:15:37:858,Step_LSC,30002312,onExtend:1514038538000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:37.858,2017-12-23 22:15:37.858,22,5,23,12,1,0,0,0.01,114,311
116,20171223-22:15:38:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7021##548365##8661##13596##27181971,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.149,2017-12-23 22:15:38.149,22,5,23,12,1,0,0,0.291,115,311
117,20171223-22:15:38:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.149,2017-12-23 22:15:38.149,22,5,23,12,1,0,0,0.0,116,311
118,20171223-22:15:38:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127097,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.159,2017-12-23 22:15:38.159,22,5,23,12,1,0,0,0.01,117,311
119,20171223-22:15:38:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.164,2017-12-23 22:15:38.164,22,5,23,12,1,0,0,0.005,118,311
120,20171223-22:15:38:164,Step_StandReportReceiver,30002312,REPORT : 7022 5013 150411 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.164,2017-12-23 22:15:38.164,22,5,23,12,1,0,0,0.0,119,311
121,20171223-22:15:38:349,Step_LSC,30002312,onStandStepChanged 3595,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.349,2017-12-23 22:15:38.349,22,5,23,12,1,0,0,0.185,120,311
122,20171223-22:15:38:361,Step_LSC,30002312,onExtend:1514038539000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.361,2017-12-23 22:15:38.361,22,5,23,12,1,0,0,0.012,121,311
123,20171223-22:15:38:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7022##548365##8661##13691##27182468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.653,2017-12-23 22:15:38.653,22,5,23,12,1,0,0,0.292,122,311
124,20171223-22:15:38:654,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.654,2017-12-23 22:15:38.654,22,5,23,12,1,0,0,0.001,123,311
125,20171223-22:15:38:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127118,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.665,2017-12-23 22:15:38.665,22,5,23,12,1,0,0,0.011,124,311
126,20171223-22:15:38:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.669,2017-12-23 22:15:38.669,22,5,23,12,1,0,0,0.004,125,311
127,20171223-22:15:38:669,Step_StandReportReceiver,30002312,REPORT : 7023 5014 150432 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.669,2017-12-23 22:15:38.669,22,5,23,12,1,0,0,0.0,126,311
128,20171223-22:15:38:850,Step_LSC,30002312,onStandStepChanged 3596,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.850,2017-12-23 22:15:38.850,22,5,23,12,1,0,0,0.181,127,311
129,20171223-22:15:38:868,Step_LSC,30002312,onExtend:1514038539000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:38.868,2017-12-23 22:15:38.868,22,5,23,12,1,0,0,0.018,128,311
130,20171223-22:15:39:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7023##548365##8661##13786##27182973,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.150,2017-12-23 22:15:39.150,22,5,23,12,1,0,0,0.282,129,311
131,20171223-22:15:39:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.151,2017-12-23 22:15:39.151,22,5,23,12,1,0,0,0.001,130,311
132,20171223-22:15:39:155,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127139,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.155,2017-12-23 22:15:39.155,22,5,23,12,1,0,0,0.004,131,311
133,20171223-22:15:39:156,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.156,2017-12-23 22:15:39.156,22,5,23,12,1,0,0,0.001,132,311
134,20171223-22:15:39:156,Step_StandReportReceiver,30002312,REPORT : 7024 5015 150454 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.156,2017-12-23 22:15:39.156,22,5,23,12,1,0,0,0.0,133,311
135,20171223-22:15:39:348,Step_LSC,30002312,onStandStepChanged 3597,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.348,2017-12-23 22:15:39.348,22,5,23,12,1,0,0,0.192,134,311
136,20171223-22:15:39:354,Step_LSC,30002312,onExtend:1514038540000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.354,2017-12-23 22:15:39.354,22,5,23,12,1,0,0,0.006,135,311
137,20171223-22:15:39:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.655,2017-12-23 22:15:39.655,22,5,23,12,1,0,0,0.301,136,311
138,20171223-22:15:39:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.656,2017-12-23 22:15:39.656,22,5,23,12,1,0,0,0.001,137,311
139,20171223-22:15:39:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127161,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.665,2017-12-23 22:15:39.665,22,5,23,12,1,0,0,0.009,138,311
140,20171223-22:15:39:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.669,2017-12-23 22:15:39.669,22,5,23,12,1,0,0,0.004,139,311
141,20171223-22:15:39:669,Step_StandReportReceiver,30002312,REPORT : 7025 5015 150475 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:39.669,2017-12-23 22:15:39.669,22,5,23,12,1,0,0,0.0,140,311
142,20171223-22:15:40:349,Step_LSC,30002312,onStandStepChanged 3598,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.349,2017-12-23 22:15:40.349,22,5,23,12,1,0,0,0.68,141,311
143,20171223-22:15:40:365,Step_LSC,30002312,onExtend:1514038541000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.365,2017-12-23 22:15:40.365,22,5,23,12,1,0,0,0.016,142,311
144,20171223-22:15:40:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.652,2017-12-23 22:15:40.652,22,5,23,12,1,0,0,0.287,143,311
145,20171223-22:15:40:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.653,2017-12-23 22:15:40.653,22,5,23,12,1,0,0,0.001,144,311
146,20171223-22:15:40:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127182,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.668,2017-12-23 22:15:40.668,22,5,23,12,1,0,0,0.015,145,311
147,20171223-22:15:40:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.675,2017-12-23 22:15:40.675,22,5,23,12,1,0,0,0.007,146,311
148,20171223-22:15:40:676,Step_StandReportReceiver,30002312,REPORT : 7026 5016 150496 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.676,2017-12-23 22:15:40.676,22,5,23,12,1,0,0,0.001,147,311
149,20171223-22:15:40:848,Step_LSC,30002312,onStandStepChanged 3599,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.848,2017-12-23 22:15:40.848,22,5,23,12,1,0,0,0.172,148,311
150,20171223-22:15:40:852,Step_LSC,30002312,onExtend:1514038541000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:40.852,2017-12-23 22:15:40.852,22,5,23,12,1,0,0,0.004,149,311
151,20171223-22:15:41:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.149,2017-12-23 22:15:41.149,22,5,23,12,1,0,0,0.297,150,311
152,20171223-22:15:41:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.149,2017-12-23 22:15:41.149,22,5,23,12,1,0,0,0.0,151,311
153,20171223-22:15:41:152,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127204,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.152,2017-12-23 22:15:41.152,22,5,23,12,1,0,0,0.003,152,311
155,20171223-22:15:41:153,Step_StandReportReceiver,30002312,REPORT : 7027 5017 150518 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.153,2017-12-23 22:15:41.153,22,5,23,12,1,0,0,0.001,153,311
154,20171223-22:15:41:153,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.153,2017-12-23 22:15:41.153,22,5,23,12,1,0,0,0.0,154,311
156,20171223-22:15:41:353,Step_LSC,30002312,onStandStepChanged 3600,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.353,2017-12-23 22:15:41.353,22,5,23,12,1,0,0,0.2,155,311
157,20171223-22:15:41:358,Step_LSC,30002312,onExtend:1514038542000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.358,2017-12-23 22:15:41.358,22,5,23,12,1,0,0,0.005,156,311
158,20171223-22:15:41:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.658,2017-12-23 22:15:41.658,22,5,23,12,1,0,0,0.3,157,311
159,20171223-22:15:41:658,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.658,2017-12-23 22:15:41.658,22,5,23,12,1,0,0,0.0,158,311
160,20171223-22:15:41:667,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127225,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.667,2017-12-23 22:15:41.667,22,5,23,12,1,0,0,0.009,159,311
161,20171223-22:15:41:670,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.670,2017-12-23 22:15:41.670,22,5,23,12,1,0,0,0.003,160,311
162,20171223-22:15:41:672,Step_StandReportReceiver,30002312,REPORT : 7028 5017 150539 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.672,2017-12-23 22:15:41.672,22,5,23,12,1,0,0,0.002,161,311
163,20171223-22:15:41:848,Step_LSC,30002312,onStandStepChanged 3601,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.848,2017-12-23 22:15:41.848,22,5,23,12,1,0,0,0.176,162,311
164,20171223-22:15:41:856,Step_LSC,30002312,onExtend:1514038542000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:41.856,2017-12-23 22:15:41.856,22,5,23,12,1,0,0,0.008,163,311
165,20171223-22:15:42:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.150,2017-12-23 22:15:42.150,22,5,23,12,1,0,0,0.294,164,311
166,20171223-22:15:42:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.151,2017-12-23 22:15:42.151,22,5,23,12,1,0,0,0.001,165,311
167,20171223-22:15:42:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127246,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.160,2017-12-23 22:15:42.160,22,5,23,12,1,0,0,0.009,166,311
168,20171223-22:15:42:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.164,2017-12-23 22:15:42.164,22,5,23,12,1,0,0,0.004,167,311
169,20171223-22:15:42:165,Step_StandReportReceiver,30002312,REPORT : 7029 5018 150561 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.165,2017-12-23 22:15:42.165,22,5,23,12,1,0,0,0.001,168,311
170,20171223-22:15:42:848,Step_LSC,30002312,onStandStepChanged 3602,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.848,2017-12-23 22:15:42.848,22,5,23,12,1,0,0,0.683,169,311
171,20171223-22:15:42:852,Step_LSC,30002312,onExtend:1514038543000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:42.852,2017-12-23 22:15:42.852,22,5,23,12,1,0,0,0.004,170,311
172,20171223-22:15:43:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.149,2017-12-23 22:15:43.149,22,5,23,12,1,0,0,0.297,171,311
173,20171223-22:15:43:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.149,2017-12-23 22:15:43.149,22,5,23,12,1,0,0,0.0,172,311
174,20171223-22:15:43:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127268,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.160,2017-12-23 22:15:43.160,22,5,23,12,1,0,0,0.011,173,311
175,20171223-22:15:43:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.163,2017-12-23 22:15:43.163,22,5,23,12,1,0,0,0.003,174,311
176,20171223-22:15:43:164,Step_StandReportReceiver,30002312,REPORT : 7030 5019 150582 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.164,2017-12-23 22:15:43.164,22,5,23,12,1,0,0,0.001,175,311
177,20171223-22:15:43:348,Step_LSC,30002312,onStandStepChanged 3603,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.348,2017-12-23 22:15:43.348,22,5,23,12,1,0,0,0.184,176,311
178,20171223-22:15:43:354,Step_LSC,30002312,onExtend:1514038544000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.354,2017-12-23 22:15:43.354,22,5,23,12,1,0,0,0.006,177,311
179,20171223-22:15:43:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.649,2017-12-23 22:15:43.649,22,5,23,12,1,0,0,0.295,178,311
180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.650,2017-12-23 22:15:43.650,22,5,23,12,1,0,0,0.001,179,311
181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.677,2017-12-23 22:15:43.677,22,5,23,12,1,0,0,0.027,180,311
182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.679,2017-12-23 22:15:43.679,22,5,23,12,1,0,0,0.002,181,311
183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.679,2017-12-23 22:15:43.679,22,5,23,12,1,0,0,0.0,182,311
184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.850,2017-12-23 22:15:43.850,22,5,23,12,1,0,0,0.171,183,311
185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:43.861,2017-12-23 22:15:43.861,22,5,23,12,1,0,0,0.011,184,311
187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.152,2017-12-23 22:15:44.152,22,5,23,12,1,0,0,0.291,185,311
186,20171223-22:15:44:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.152,2017-12-23 22:15:44.152,22,5,23,12,1,0,0,0.0,186,311
188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.163,2017-12-23 22:15:44.163,22,5,23,12,1,0,0,0.011,187,311
189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.166,2017-12-23 22:15:44.166,22,5,23,12,1,0,0,0.003,188,311
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.170,2017-12-23 22:15:44.170,22,5,23,12,1,0,0,0.004,189,311
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.849,2017-12-23 22:15:44.849,22,5,23,12,1,0,0,0.679,190,311
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:15:44.863,2017-12-23 22:15:44.863,22,5,23,12,1,0,0,0.014,191,311
193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:15:45.149,2017-12-23 22:15:45.149,22,5,23,12,1,0,0,0.286,192,311
