LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
83,-,1131566483,2005.11.09,tbird-admin1,Nov,9,12:01:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:23.000,2025-11-09 12:01:23,12,6,9,11,1,1,0,1.0,82,181
84,-,1131566484,2005.11.09,cn931,Nov,9,12:01:24,cn931/cn931,ntpd,29054.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:24.000,2025-11-09 12:01:24,12,6,9,11,1,1,0,1.0,83,181
85,-,1131566484,2005.11.09,tbird-sm1,Nov,9,12:01:24,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:01:24.000,2025-11-09 12:01:24,12,6,9,11,1,1,0,0.0,84,181
86,-,1131566485,2005.11.09,tbird-admin1,Nov,9,12:01:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:25.000,2025-11-09 12:01:25,12,6,9,11,1,1,0,1.0,85,181
87,-,1131566486,2005.11.09,tbird-admin1,Nov,9,12:01:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:26.000,2025-11-09 12:01:26,12,6,9,11,1,1,0,1.0,86,181
88,-,1131566486,2005.11.09,tbird-admin1,Nov,9,12:01:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:26.000,2025-11-09 12:01:26,12,6,9,11,1,1,0,0.0,87,181
89,-,1131566486,2005.11.09,tbird-admin1,Nov,9,12:01:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:26.000,2025-11-09 12:01:26,12,6,9,11,1,1,0,0.0,88,181
90,-,1131566487,2005.11.09,tbird-admin1,Nov,9,12:01:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:27.000,2025-11-09 12:01:27,12,6,9,11,1,1,0,1.0,89,181
95,-,1131566488,2005.11.09,tbird-sm1,Nov,9,12:01:28,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:01:28.000,2025-11-09 12:01:28,12,6,9,11,1,1,0,1.0,90,181
93,-,1131566488,2005.11.09,tbird-admin1,Nov,9,12:01:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:28.000,2025-11-09 12:01:28,12,6,9,11,1,1,0,0.0,91,181
94,-,1131566488,2005.11.09,tbird-sm1,Nov,9,12:01:28,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:01:28.000,2025-11-09 12:01:28,12,6,9,11,1,1,0,0.0,92,181
91,-,1131566488,2005.11.09,dn557,Nov,9,12:01:28,dn557/dn557,ntpd,31472.0,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:28.000,2025-11-09 12:01:28,12,6,9,11,1,1,0,0.0,93,181
92,-,1131566488,2005.11.09,dn943,Nov,9,12:01:28,dn943/dn943,ntpd,3570.0,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:28.000,2025-11-09 12:01:28,12,6,9,11,1,1,0,0.0,94,181
96,-,1131566490,2005.11.09,eadmin1,Nov,9,12:01:30,src@eadmin1,sendmail,4306.0,unable to qualify my own domain name (eadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name,0,normal,Thunderbird_2k,2025-11-09 12:01:30.000,2025-11-09 12:01:30,12,6,9,11,1,1,0,2.0,95,181
97,-,1131566491,2005.11.09,eadmin1,Nov,9,12:01:31,src@eadmin1,crond(pam_unix),1205.0,session closed for user root,E117,session closed for user root,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:31.000,2025-11-09 12:01:31,12,6,9,11,1,1,0,1.0,96,181
98,-,1131566491,2005.11.09,eadmin1,Nov,9,12:01:31,src@eadmin1,sendmail,4306.0,"jA9J1UvC004306: from=root, size=629060, class=0, nrcpts=1, msgid=<200511091901.jA9J1UvC004306@eadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:31.000,2025-11-09 12:01:31,12,6,9,11,1,1,0,0.0,97,181
99,-,1131566491,2005.11.09,eadmin1,Nov,9,12:01:31,src@eadmin1,sendmail,4306.0,"jA9J1UvC004306: to=root, ctladdr=root (0/0), delay=00:00:01, xdelay=00:00:00, mailer=relay, pri=659060, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,"<*>: to=root, ctladdr=root (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:31.000,2025-11-09 12:01:31,12,6,9,11,1,1,0,0.0,98,181
100,-,1131566491,2005.11.09,tbird-admin1,Nov,9,12:01:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:31.000,2025-11-09 12:01:31,12,6,9,11,1,1,0,0.0,99,181
102,-,1131566492,2005.11.09,cadmin1,Nov,9,12:01:32,src@cadmin1,sendmail,19391.0,unable to qualify my own domain name (cadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name,0,normal,Thunderbird_2k,2025-11-09 12:01:32.000,2025-11-09 12:01:32,12,6,9,11,1,1,0,1.0,100,181
101,-,1131566492,2005.11.09,badmin1,Nov,9,12:01:32,src@badmin1,sendmail,11176.0,unable to qualify my own domain name (badmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name,0,normal,Thunderbird_2k,2025-11-09 12:01:32.000,2025-11-09 12:01:32,12,6,9,11,1,1,0,0.0,101,181
103,-,1131566492,2005.11.09,cn615,Nov,9,12:01:32,cn615/cn615,ntpd,18517.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:32.000,2025-11-09 12:01:32,12,6,9,11,1,1,0,0.0,102,181
104,-,1131566492,2005.11.09,dadmin1,Nov,9,12:01:32,src@dadmin1,sendmail,24258.0,unable to qualify my own domain name (dadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name,0,normal,Thunderbird_2k,2025-11-09 12:01:32.000,2025-11-09 12:01:32,12,6,9,11,1,1,0,0.0,103,181
105,-,1131566492,2005.11.09,tbird-admin1,Nov,9,12:01:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:32.000,2025-11-09 12:01:32,12,6,9,11,1,1,0,0.0,104,181
106,-,1131566493,2005.11.09,cn566,Nov,9,12:01:33,cn566/cn566,ntpd,18010.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:33.000,2025-11-09 12:01:33,12,6,9,11,1,1,0,1.0,105,181
107,-,1131566493,2005.11.09,tbird-admin1,Nov,9,12:01:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:33.000,2025-11-09 12:01:33,12,6,9,11,1,1,0,0.0,106,181
109,-,1131566494,2005.11.09,cadmin1,Nov,9,12:01:34,src@cadmin1,sendmail,19391.0,"jA9J1Wd7019391: from=root, size=1594553, class=0, nrcpts=1, msgid=<200511091901.jA9J1Wd7019391@cadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:34.000,2025-11-09 12:01:34,12,6,9,11,1,1,0,1.0,107,181
112,-,1131566494,2005.11.09,tbird-admin1,Nov,9,12:01:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:34.000,2025-11-09 12:01:34,12,6,9,11,1,1,0,0.0,108,181
111,-,1131566494,2005.11.09,cn728,Nov,9,12:01:34,cn728/cn728,ntpd,28511.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:34.000,2025-11-09 12:01:34,12,6,9,11,1,1,0,0.0,109,181
108,-,1131566494,2005.11.09,cadmin1,Nov,9,12:01:34,src@cadmin1,crond(pam_unix),16315.0,session closed for user root,E117,session closed for user root,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:34.000,2025-11-09 12:01:34,12,6,9,11,1,1,0,0.0,110,181
110,-,1131566494,2005.11.09,cadmin1,Nov,9,12:01:34,src@cadmin1,sendmail,19391.0,"jA9J1Wd7019391: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1624553, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,"<*>: to=root, ctladdr=root (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:34.000,2025-11-09 12:01:34,12,6,9,11,1,1,0,0.0,111,181
113,-,1131566495,2005.11.09,badmin1,Nov,9,12:01:35,src@badmin1,crond(pam_unix),8099.0,session closed for user root,E117,session closed for user root,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,1.0,112,181
114,-,1131566495,2005.11.09,badmin1,Nov,9,12:01:35,src@badmin1,sendmail,11176.0,"jA9J1WSU011176: from=root, size=1593894, class=0, nrcpts=1, msgid=<200511091901.jA9J1WSU011176@badmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,0.0,113,181
115,-,1131566495,2005.11.09,badmin1,Nov,9,12:01:35,src@badmin1,sendmail,11176.0,"jA9J1WSU011176: to=root, ctladdr=root (0/0), delay=00:00:03, xdelay=00:00:00, mailer=relay, pri=1623894, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,"<*>: to=root, ctladdr=root (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,0.0,114,181
116,-,1131566495,2005.11.09,dadmin1,Nov,9,12:01:35,src@dadmin1,crond(pam_unix),21181.0,session closed for user root,E117,session closed for user root,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,0.0,115,181
117,-,1131566495,2005.11.09,dadmin1,Nov,9,12:01:35,src@dadmin1,sendmail,24258.0,"jA9J1WFE024258: from=root, size=1597080, class=0, nrcpts=1, msgid=<200511091901.jA9J1WFE024258@dadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,0.0,116,181
118,-,1131566495,2005.11.09,dadmin1,Nov,9,12:01:35,src@dadmin1,sendmail,24258.0,"jA9J1WFE024258: to=root, ctladdr=root (0/0), delay=00:00:03, xdelay=00:00:00, mailer=relay, pri=1627080, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,"<*>: to=root, ctladdr=root (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,0.0,117,181
119,-,1131566495,2005.11.09,tbird-admin1,Nov,9,12:01:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:35.000,2025-11-09 12:01:35,12,6,9,11,1,1,0,0.0,118,181
120,-,1131566496,2005.11.09,cn980,Nov,9,12:01:36,cn980/cn980,ntpd,19676.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:36.000,2025-11-09 12:01:36,12,6,9,11,1,1,0,1.0,119,181
121,-,1131566497,2005.11.09,tbird-admin1,Nov,9,12:01:37,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:37.000,2025-11-09 12:01:37,12,6,9,11,1,1,0,1.0,120,181
122,-,1131566497,2005.11.09,tbird-admin1,Nov,9,12:01:37,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:37.000,2025-11-09 12:01:37,12,6,9,11,1,1,0,0.0,121,181
124,-,1131566498,2005.11.09,tbird-sm1,Nov,9,12:01:38,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:01:38.000,2025-11-09 12:01:38,12,6,9,11,1,1,0,1.0,122,181
123,-,1131566498,2005.11.09,tbird-admin1,Nov,9,12:01:38,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:38.000,2025-11-09 12:01:38,12,6,9,11,1,1,0,0.0,123,181
125,-,1131566499,2005.11.09,aadmin1,Nov,9,12:01:39,src@aadmin1,sendmail,16560.0,unable to qualify my own domain name (aadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name,0,normal,Thunderbird_2k,2025-11-09 12:01:39.000,2025-11-09 12:01:39,12,6,9,11,1,1,0,1.0,124,181
126,-,1131566500,2005.11.09,cn822,Nov,9,12:01:40,cn822/cn822,ntpd,28661.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:40.000,2025-11-09 12:01:40,12,6,9,11,1,1,0,1.0,125,181
127,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,crond(pam_unix),13476.0,session closed for user root,E117,session closed for user root,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,1.0,126,181
128,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,127,181
129,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1,0,normal,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,128,181
130,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,sendmail,16560.0,"jA9J1dQ7016560: from=root, size=1595423, class=0, nrcpts=1, msgid=<200511091901.jA9J1dQ7016560@aadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,129,181
131,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,sendmail,16560.0,"jA9J1dQ7016560: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1625423, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,"<*>: to=root, ctladdr=root (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]",1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,130,181
132,-,1131566501,2005.11.09,aadmin2,Nov,9,12:01:41,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,131,181
133,-,1131566501,2005.11.09,aadmin3,Nov,9,12:01:41,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,132,181
134,-,1131566501,2005.11.09,aadmin4,Nov,9,12:01:41,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,133,181
135,-,1131566501,2005.11.09,tbird-admin1,Nov,9,12:01:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:41.000,2025-11-09 12:01:41,12,6,9,11,1,1,0,0.0,134,181
136,-,1131566502,2005.11.09,bn999,Nov,9,12:01:42,bn999/bn999,ntpd,14515.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:42.000,2025-11-09 12:01:42,12,6,9,11,1,1,0,1.0,135,181
137,-,1131566502,2005.11.09,tbird-sm1,Nov,9,12:01:42,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:01:42.000,2025-11-09 12:01:42,12,6,9,11,1,1,0,0.0,136,181
138,-,1131566502,2005.11.09,tbird-sm1,Nov,9,12:01:42,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:01:42.000,2025-11-09 12:01:42,12,6,9,11,1,1,0,0.0,137,181
146,-,1131566503,2005.11.09,tbird-admin1,Nov,9,12:01:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,1.0,138,181
145,-,1131566503,2005.11.09,dn77,Nov,9,12:01:43,dn77/dn77,ntpd,9978.0,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,139,181
144,-,1131566503,2005.11.09,aadmin4,Nov,9,12:01:43,src@aadmin4,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,140,181
143,-,1131566503,2005.11.09,aadmin3,Nov,9,12:01:43,src@aadmin3,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,141,181
141,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,xinetd,18274.0,START: tftp pid=16563 from=10.100.4.251,E119,START: tftp pid=<*> from=<*>,0,normal,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,142,181
140,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1,0,normal,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,143,181
139,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1,0,normal,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,144,181
142,-,1131566503,2005.11.09,aadmin2,Nov,9,12:01:43,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,1,security_anomaly,Thunderbird_2k,2025-11-09 12:01:43.000,2025-11-09 12:01:43,12,6,9,11,1,1,0,0.0,145,181
147,-,1131566506,2005.11.09,cn296,Nov,9,12:01:46,cn296/cn296,ntpd,24199.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:01:46.000,2025-11-09 12:01:46,12,6,9,11,1,1,0,3.0,146,181
