LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1498,2586170,Interconnect-1N03,switch_module,error,1074236447,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 12:30:47.000,2004-01-16 12:30:47,12,4,16,1,0,1,0,348.0,119,1
1499,2586186,Interconnect-1N03,switch_module,error,1074236525,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 12:32:05.000,2004-01-16 12:32:05,12,4,16,1,0,1,0,78.0,120,1
1500,2586431,Interconnect-0N03,switch_module,error,1074237429,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 12:47:09.000,2004-01-16 12:47:09,12,4,16,1,0,1,0,904.0,121,1
1501,2587495,Interconnect-0N00,switch_module,error,1074241888,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 14:01:28.000,2004-01-16 14:01:28,14,4,16,1,0,1,0,4459.0,122,1
1914,2587654,node-17,unix.hw,net.niff.up,1074241968,1,NIFF: node node-17 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-16 14:02:48.000,2004-01-16 14:02:48,14,4,16,1,0,1,0,80.0,123,1
1502,2588164,Interconnect-1N02,switch_module,error,1074242677,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 14:14:37.000,2004-01-16 14:14:37,14,4,16,1,0,1,0,709.0,124,1
1503,2588737,Interconnect-0N03,switch_module,error,1074243063,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 14:21:03.000,2004-01-16 14:21:03,14,4,16,1,0,1,0,386.0,125,2
1504,2588743,Interconnect-0N03,switch_module,error,1074243064,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 14:21:04.000,2004-01-16 14:21:04,14,4,16,1,0,1,0,1.0,126,2
1915,2589343,node-241,unix.hw,net.niff.up,1074243421,1,NIFF: node node-241 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-16 14:27:01.000,2004-01-16 14:27:01,14,4,16,1,0,1,0,357.0,127,1
343,2589848,node-D0,clusterfilesystem,clusterfilesystem.not_served,1074257445,1,ClusterFileSystem: ServerFileSystem domain root29_local is no longer served by node node-28,E9,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,2,system_failure,HPC_2k,2004-01-16 18:20:45.000,2004-01-16 18:20:45,18,4,16,1,0,0,0,14024.0,128,1
344,2589995,node-D0,clusterfilesystem,clusterfilesystem.not_served,1074257629,1,ClusterFileSystem: ServerFileSystem domain root12_domain is no longer served by node node-11,E9,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,2,system_failure,HPC_2k,2004-01-16 18:23:49.000,2004-01-16 18:23:49,18,4,16,1,0,0,0,184.0,129,1
1505,2590123,Interconnect-1N00,switch_module,error,1074261819,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 19:33:39.000,2004-01-16 19:33:39,19,4,16,1,0,0,0,4190.0,130,1
1522,2590181,Interconnect-0N00,switch_module,error,1074261994,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 19:36:34.000,2004-01-16 19:36:34,19,4,16,1,0,0,0,175.0,131,1
1916,2590507,node-26,unix.hw,net.niff.up,1074262519,1,NIFF: node node-26 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-16 19:45:19.000,2004-01-16 19:45:19,19,4,16,1,0,0,0,525.0,132,1
398,2590751,node-216,node,status,1074262967,1,running,E38,running,0,normal,HPC_2k,2004-01-16 19:52:47.000,2004-01-16 19:52:47,19,4,16,1,0,0,0,448.0,133,2
390,2590658,node-123,node,status,1074262967,1,running,E38,running,0,normal,HPC_2k,2004-01-16 19:52:47.000,2004-01-16 19:52:47,19,4,16,1,0,0,0,0.0,134,2
1523,2591699,Interconnect-1T03,switch_module,error,1074268486,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 21:24:46.000,2004-01-16 21:24:46,21,4,16,1,0,0,0,5519.0,135,1
1506,2594227,Interconnect-1N01,switch_module,error,1074272896,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-16 22:38:16.000,2004-01-16 22:38:16,22,4,16,1,0,0,0,4410.0,136,1
730,2594414,node-239,node,temperature,1074274436,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-01-16 23:03:56.000,2004-01-16 23:03:56,23,4,16,1,0,0,0,1540.0,137,2
731,2594419,node-235,node,temperature,1074274436,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-01-16 23:03:56.000,2004-01-16 23:03:56,23,4,16,1,0,0,0,0.0,138,2
180,2594656,node-D0,clusterfilesystem,clusterfilesystem.no_server,1074279038,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage234,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-17 00:20:38.000,2004-01-17 00:20:38,0,5,17,1,1,0,1,4602.0,139,1
1524,2595669,Interconnect-1N01,switch_module,error,1074287600,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 02:43:20.000,2004-01-17 02:43:20,2,5,17,1,1,0,1,8562.0,140,1
1507,2595676,Interconnect-1N01,switch_module,error,1074288628,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:00:28.000,2004-01-17 03:00:28,3,5,17,1,1,0,1,1028.0,141,1
399,2595682,node-12,node,status,1074288817,1,not responding,E32,not responding,0,normal,HPC_2k,2004-01-17 03:03:37.000,2004-01-17 03:03:37,3,5,17,1,1,0,1,189.0,142,1
391,2595860,node-46,node,status,1074288846,1,not responding,E32,not responding,0,normal,HPC_2k,2004-01-17 03:04:06.000,2004-01-17 03:04:06,3,5,17,1,1,0,1,29.0,143,1
400,2596033,node-131,node,status,1074288991,1,not responding,E32,not responding,0,normal,HPC_2k,2004-01-17 03:06:31.000,2004-01-17 03:06:31,3,5,17,1,1,0,1,145.0,144,1
392,2596116,node-185,node,status,1074289057,1,not responding,E32,not responding,0,normal,HPC_2k,2004-01-17 03:07:37.000,2004-01-17 03:07:37,3,5,17,1,1,0,1,66.0,145,1
401,2596168,node-211,node,status,1074289105,1,not responding,E32,not responding,0,normal,HPC_2k,2004-01-17 03:08:25.000,2004-01-17 03:08:25,3,5,17,1,1,0,1,48.0,146,2
393,2596202,node-216,node,status,1074289110,1,configured out,E14,configured out,0,normal,HPC_2k,2004-01-17 03:08:30.000,2004-01-17 03:08:30,3,5,17,1,1,0,1,5.0,147,2
394,2596232,node-239,node,status,1074289147,1,not responding,E32,not responding,0,normal,HPC_2k,2004-01-17 03:09:07.000,2004-01-17 03:09:07,3,5,17,1,1,0,1,37.0,148,2
184,2596321,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074289164,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-17 03:09:24.000,2004-01-17 03:09:24,3,5,17,1,1,0,1,17.0,149,2
1508,2597017,Interconnect-1N00,switch_module,error,1074290313,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:28:33.000,2004-01-17 03:28:33,3,5,17,1,1,0,1,1149.0,150,1
1509,2597376,Interconnect-1N00,switch_module,error,1074290438,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:30:38.000,2004-01-17 03:30:38,3,5,17,1,1,0,1,125.0,151,1
1510,2597537,Interconnect-0N01,switch_module,error,1074290483,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:31:23.000,2004-01-17 03:31:23,3,5,17,1,1,0,1,45.0,152,4
1525,2597578,Interconnect-1N02,switch_module,error,1074290494,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:31:34.000,2004-01-17 03:31:34,3,5,17,1,1,0,1,11.0,153,4
1526,2597608,Interconnect-0N01,switch_module,error,1074290502,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:31:42.000,2004-01-17 03:31:42,3,5,17,1,1,0,1,8.0,154,4
1511,2597642,Interconnect-0N02,switch_module,error,1074290511,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:31:51.000,2004-01-17 03:31:51,3,5,17,1,1,0,1,9.0,155,4
1512,2597772,Interconnect-1N02,switch_module,error,1074290544,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:32:24.000,2004-01-17 03:32:24,3,5,17,1,1,0,1,33.0,156,3
1527,2597811,Interconnect-1N02,switch_module,error,1074290555,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:32:35.000,2004-01-17 03:32:35,3,5,17,1,1,0,1,11.0,157,3
1528,2597893,Interconnect-0N02,switch_module,error,1074290575,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:32:55.000,2004-01-17 03:32:55,3,5,17,1,1,0,1,20.0,158,3
1529,2598048,Interconnect-0N03,switch_module,error,1074290616,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:33:36.000,2004-01-17 03:33:36,3,5,17,1,1,0,1,41.0,159,2
1530,2598092,Interconnect-0N03,switch_module,error,1074290638,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:33:58.000,2004-01-17 03:33:58,3,5,17,1,1,0,1,22.0,160,2
1531,2598112,Interconnect-1N03,switch_module,error,1074290649,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:34:09.000,2004-01-17 03:34:09,3,5,17,1,1,0,1,11.0,161,2
1532,2598151,Interconnect-0N03,switch_module,error,1074290671,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 03:34:31.000,2004-01-17 03:34:31,3,5,17,1,1,0,1,22.0,162,2
1533,2598235,Interconnect-1N01,switch_module,error,1074294936,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 04:45:36.000,2004-01-17 04:45:36,4,5,17,1,1,0,1,4265.0,163,1
1534,2598907,Interconnect-0N00,switch_module,error,1074296653,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 05:14:13.000,2004-01-17 05:14:13,5,5,17,1,1,0,1,1717.0,164,1
1920,2599118,node-252,unix.hw,net.niff.up,1074296980,1,NIFF: node node-252 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-17 05:19:40.000,2004-01-17 05:19:40,5,5,17,1,1,0,1,327.0,165,1
164,2599204,1971,boot_cmd,new,1074297378,1,Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,E42,Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>,0,normal,HPC_2k,2004-01-17 05:26:18.000,2004-01-17 05:26:18,5,5,17,1,1,0,1,398.0,166,3
165,2599217,1973,boot_cmd,new,1074297389,1,Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,E42,Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>,0,normal,HPC_2k,2004-01-17 05:26:29.000,2004-01-17 05:26:29,5,5,17,1,1,0,1,11.0,167,3
19,2599298,node-198,action,start,1074297419,1,boot  (command 1978),E4,boot  (command <*>),0,normal,HPC_2k,2004-01-17 05:26:59.000,2004-01-17 05:26:59,5,5,17,1,1,0,1,30.0,168,3
1513,2599314,Interconnect-1N01,switch_module,error,1074297487,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 05:28:07.000,2004-01-17 05:28:07,5,5,17,1,1,0,1,68.0,169,1
402,2599698,node-D5,domain,status,1074297720,1,inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,E20,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok><*>,5,config_error,HPC_2k,2004-01-17 05:32:00.000,2004-01-17 05:32:00,5,5,17,1,1,0,1,233.0,170,1
1921,2600073,node-173,unix.hw,net.niff.up,1074297838,1,NIFF: node node-173 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-17 05:33:58.000,2004-01-17 05:33:58,5,5,17,1,1,0,1,118.0,171,1
1514,2600221,Interconnect-0N02,switch_module,error,1074297871,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 05:34:31.000,2004-01-17 05:34:31,5,5,17,1,1,0,1,33.0,172,1
25,2600616,node-152,action,start,1074298056,1,boot  (command 1973),E4,boot  (command <*>),0,normal,HPC_2k,2004-01-17 05:37:36.000,2004-01-17 05:37:36,5,5,17,1,1,0,1,185.0,173,1
20,2600743,node-57,action,start,1074298084,1,boot  (command 1967),E4,boot  (command <*>),0,normal,HPC_2k,2004-01-17 05:38:04.000,2004-01-17 05:38:04,5,5,17,1,1,0,1,28.0,174,2
1535,2600960,Interconnect-0N02,switch_module,error,1074298131,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 05:38:51.000,2004-01-17 05:38:51,5,5,17,1,1,0,1,47.0,175,2
21,2601401,node-184,action,start,1074298390,1,wait  (command 1975),E45,wait  (command <*>),0,normal,HPC_2k,2004-01-17 05:43:10.000,2004-01-17 05:43:10,5,5,17,1,1,0,1,259.0,176,3
26,2601430,node-159,action,start,1074298398,1,wait  (command 1973),E45,wait  (command <*>),0,normal,HPC_2k,2004-01-17 05:43:18.000,2004-01-17 05:43:18,5,5,17,1,1,0,1,8.0,177,3
1922,2601486,node-189,unix.hw,net.niff.up,1074298415,1,NIFF: node node-189 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-17 05:43:35.000,2004-01-17 05:43:35,5,5,17,1,1,0,1,17.0,178,3
1917,2601700,node-120,unix.hw,net.niff.up,1074298522,1,NIFF: node node-120 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-17 05:45:22.000,2004-01-17 05:45:22,5,5,17,1,1,0,1,107.0,179,1
405,2601896,node-122,node,status,1074298784,0,running,E38,running,0,normal,HPC_2k,2004-01-17 05:49:44.000,2004-01-17 05:49:44,5,5,17,1,1,0,1,262.0,180,3
403,2601823,node-49,node,status,1074298784,1,running,E38,running,0,normal,HPC_2k,2004-01-17 05:49:44.000,2004-01-17 05:49:44,5,5,17,1,1,0,1,0.0,181,3
404,2601830,node-56,node,status,1074298784,1,running,E38,running,0,normal,HPC_2k,2004-01-17 05:49:44.000,2004-01-17 05:49:44,5,5,17,1,1,0,1,0.0,182,3
406,2601953,node-144,node,status,1074299123,1,running,E38,running,0,normal,HPC_2k,2004-01-17 05:55:23.000,2004-01-17 05:55:23,5,5,17,1,1,0,1,339.0,183,2
407,2602004,node-195,node,status,1074299123,1,running,E38,running,0,normal,HPC_2k,2004-01-17 05:55:23.000,2004-01-17 05:55:23,5,5,17,1,1,0,1,0.0,184,2
1923,2602451,node-163,unix.hw,net.niff.up,1074300629,1,NIFF: node node-163 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-17 06:20:29.000,2004-01-17 06:20:29,6,5,17,1,1,0,1,1506.0,185,2
1918,2602507,node-142,unix.hw,net.niff.up,1074300633,1,NIFF: node node-142 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-17 06:20:33.000,2004-01-17 06:20:33,6,5,17,1,1,0,1,4.0,186,2
1536,2606824,Interconnect-1N01,switch_module,error,1074356930,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-17 21:58:50.000,2004-01-17 21:58:50,21,5,17,1,1,0,0,56297.0,187,1
24,2607813,node-243,action,start,1074459063,1,boot  (command 1981),E4,boot  (command <*>),0,normal,HPC_2k,2004-01-19 02:21:03.000,2004-01-19 02:21:03,2,0,19,1,0,0,1,102133.0,188,1
23,2608062,node-238,action,start,1074461014,1,halt  (command 1982),E19,halt  (command <*>),0,normal,HPC_2k,2004-01-19 02:53:34.000,2004-01-19 02:53:34,2,0,19,1,0,0,1,1951.0,189,1
183,2608475,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074462062,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-19 03:11:02.000,2004-01-19 03:11:02,3,0,19,1,0,0,1,1048.0,190,1
397,2608517,full,partition,status,1074462770,1,running,E38,running,0,normal,HPC_2k,2004-01-19 03:22:50.000,2004-01-19 03:22:50,3,0,19,1,0,0,1,708.0,191,1
182,2608601,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074462833,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-19 03:23:53.000,2004-01-19 03:23:53,3,0,19,1,0,0,1,63.0,192,1
181,2609055,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074464654,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-01-19 03:54:14.000,2004-01-19 03:54:14,3,0,19,1,0,0,1,1821.0,193,1
1521,2612089,Interconnect-1N01,switch_module,error,1074510127,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-19 16:32:07.000,2004-01-19 16:32:07,16,0,19,1,0,1,0,45473.0,194,1
1919,2612551,node-73,unix.hw,net.niff.up,1074535576,1,NIFF: node node-73 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-19 23:36:16.000,2004-01-19 23:36:16,23,0,19,1,0,0,0,25449.0,195,1
22,2612635,node-88,action,start,1074535847,1,boot  (command 1999),E4,boot  (command <*>),0,normal,HPC_2k,2004-01-19 23:40:47.000,2004-01-19 23:40:47,23,0,19,1,0,0,0,271.0,196,1
729,2613815,gige5,gige,temperature,1074625028,1,normal,E31,normal,0,normal,HPC_2k,2004-01-21 00:27:08.000,2004-01-21 00:27:08,0,2,21,1,0,0,1,89181.0,197,1
1520,2614352,Interconnect-1N01,switch_module,error,1074709464,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-21 23:54:24.000,2004-01-21 23:54:24,23,2,21,1,0,0,0,84436.0,198,1
1519,2614572,Interconnect-1N01,switch_module,error,1074747779,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-22 10:32:59.000,2004-01-22 10:32:59,10,3,22,1,0,1,0,38315.0,199,1
155,2614626,2001,boot_cmd,success,1074752045,1,Command has completed successfully,E12,Command has completed successfully,0,normal,HPC_2k,2004-01-22 11:44:05.000,2004-01-22 11:44:05,11,3,22,1,0,1,0,4266.0,200,1
728,2614640,gige7,gige,temperature,1074755051,1,normal,E31,normal,0,normal,HPC_2k,2004-01-22 12:34:11.000,2004-01-22 12:34:11,12,3,22,1,0,1,0,3006.0,201,1
727,2614737,node-166,node,temperature,1074776943,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-01-22 18:39:03.000,2004-01-22 18:39:03,18,3,22,1,0,0,0,21892.0,202,1
1518,2615204,Interconnect-1N01,switch_module,error,1074801720,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-23 01:32:00.000,2004-01-23 01:32:00,1,4,23,1,0,0,1,24777.0,203,1
1517,2615364,Interconnect-1N01,switch_module,error,1074835654,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-23 10:57:34.000,2004-01-23 10:57:34,10,4,23,1,0,1,0,33934.0,204,1
1516,2615428,Interconnect-1N01,switch_module,error,1074848454,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-23 14:30:54.000,2004-01-23 14:30:54,14,4,23,1,0,1,0,12800.0,205,1
726,2615431,gige7,gige,temperature,1074848953,1,normal,E31,normal,0,normal,HPC_2k,2004-01-23 14:39:13.000,2004-01-23 14:39:13,14,4,23,1,0,1,0,499.0,206,1
1515,2615716,Interconnect-1N01,switch_module,error,1074900640,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-01-24 05:00:40.000,2004-01-24 05:00:40,5,5,24,1,1,0,1,51687.0,207,1
