LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
89,Jun,17,07:07:02,combo,ftpd,29510.0,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 07:07:02.000,2025-06-17 07:07:02,7,1,17,6,0,0,0,2.0,88,8
90,Jun,17,07:07:04,combo,ftpd,29511.0,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 07:07:04.000,2025-06-17 07:07:04,7,1,17,6,0,0,0,2.0,89,8
91,Jun,17,19:43:13,combo,sshd(pam_unix),30565.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,1,security_anomaly,Linux_2k,2025-06-17 19:43:13.000,2025-06-17 19:43:13,19,1,17,6,0,0,0,45369.0,90,1
92,Jun,17,20:29:26,combo,sshd(pam_unix),30631.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-17 20:29:26.000,2025-06-17 20:29:26,20,1,17,6,0,0,0,2773.0,91,1
93,Jun,17,20:34:57,combo,sshd(pam_unix),30631.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-17 20:34:57.000,2025-06-17 20:34:57,20,1,17,6,0,0,0,331.0,92,1
94,Jun,17,20:55:06,combo,ftpd,30755.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:06.000,2025-06-17 20:55:06,20,1,17,6,0,0,0,1209.0,93,7
95,Jun,17,20:55:06,combo,ftpd,30754.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:06.000,2025-06-17 20:55:06,20,1,17,6,0,0,0,0.0,94,7
96,Jun,17,20:55:06,combo,ftpd,30753.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:06.000,2025-06-17 20:55:06,20,1,17,6,0,0,0,0.0,95,7
97,Jun,17,20:55:06,combo,ftpd,30756.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:06.000,2025-06-17 20:55:06,20,1,17,6,0,0,0,0.0,96,7
98,Jun,17,20:55:06,combo,ftpd,30757.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:06.000,2025-06-17 20:55:06,20,1,17,6,0,0,0,0.0,97,7
99,Jun,17,20:55:07,combo,ftpd,30758.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:07.000,2025-06-17 20:55:07,20,1,17,6,0,0,0,1.0,98,7
100,Jun,17,20:55:07,combo,ftpd,30759.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-17 20:55:07.000,2025-06-17 20:55:07,20,1,17,6,0,0,0,0.0,99,7
113,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,16552.0,100,20
114,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,101,20
115,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,102,20
116,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,103,20
120,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,104,20
118,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,105,20
119,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,106,20
112,Jun,18,01:30:59,combo,sshd(pam_unix),31200.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,107,20
117,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,108,20
111,Jun,18,01:30:59,combo,sshd(pam_unix),31200.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,109,20
108,Jun,18,01:30:59,combo,sshd(pam_unix),31202.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,110,20
109,Jun,18,01:30:59,combo,sshd(pam_unix),31205.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,111,20
107,Jun,18,01:30:59,combo,sshd(pam_unix),31202.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,112,20
106,Jun,18,01:30:59,combo,sshd(pam_unix),31198.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,113,20
105,Jun,18,01:30:59,combo,sshd(pam_unix),31198.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,114,20
104,Jun,18,01:30:59,combo,sshd(pam_unix),31199.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,115,20
103,Jun,18,01:30:59,combo,sshd(pam_unix),31199.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,116,20
102,Jun,18,01:30:59,combo,sshd(pam_unix),31201.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,117,20
101,Jun,18,01:30:59,combo,sshd(pam_unix),31201.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,118,20
110,Jun,18,01:30:59,combo,sshd(pam_unix),31205.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-18 01:30:59.000,2025-06-18 01:30:59,1,2,18,6,0,0,1,0.0,119,20
125,Jun,18,02:08:10,combo,ftpd,31276.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,2231.0,120,15
126,Jun,18,02:08:10,combo,ftpd,31277.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,0.0,121,15
124,Jun,18,02:08:10,combo,ftpd,31275.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,0.0,122,15
127,Jun,18,02:08:10,combo,ftpd,31278.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,0.0,123,15
122,Jun,18,02:08:10,combo,ftpd,31273.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,0.0,124,15
121,Jun,18,02:08:10,combo,ftpd,31272.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,0.0,125,15
123,Jun,18,02:08:10,combo,ftpd,31274.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:10.000,2025-06-18 02:08:10,2,2,18,6,0,0,1,0.0,126,15
128,Jun,18,02:08:11,combo,ftpd,31279.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:11.000,2025-06-18 02:08:11,2,2,18,6,0,0,1,1.0,127,15
129,Jun,18,02:08:11,combo,ftpd,31280.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:11.000,2025-06-18 02:08:11,2,2,18,6,0,0,1,0.0,128,15
130,Jun,18,02:08:11,combo,ftpd,31281.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:11.000,2025-06-18 02:08:11,2,2,18,6,0,0,1,0.0,129,15
131,Jun,18,02:08:11,combo,ftpd,31282.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:11.000,2025-06-18 02:08:11,2,2,18,6,0,0,1,0.0,130,15
132,Jun,18,02:08:11,combo,ftpd,31283.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:11.000,2025-06-18 02:08:11,2,2,18,6,0,0,1,0.0,131,15
133,Jun,18,02:08:12,combo,ftpd,31284.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:12.000,2025-06-18 02:08:12,2,2,18,6,0,0,1,1.0,132,15
134,Jun,18,02:08:12,combo,ftpd,31285.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:12.000,2025-06-18 02:08:12,2,2,18,6,0,0,1,0.0,133,15
135,Jun,18,02:08:12,combo,ftpd,31286.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-18 02:08:12.000,2025-06-18 02:08:12,2,2,18,6,0,0,1,0.0,134,15
136,Jun,18,02:23:10,combo,ftpd,31277.0,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E112,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>,1,security_anomaly,Linux_2k,2025-06-18 02:23:10.000,2025-06-18 02:23:10,2,2,18,6,0,0,1,898.0,135,1
137,Jun,18,04:07:05,combo,su(pam_unix),31791.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-18 04:07:05.000,2025-06-18 04:07:05,4,2,18,6,0,0,1,6235.0,136,3
139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-06-18 04:07:06.000,2025-06-18 04:07:06,4,2,18,6,0,0,1,1.0,137,3
138,Jun,18,04:07:06,combo,su(pam_unix),31791.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-18 04:07:06.000,2025-06-18 04:07:06,4,2,18,6,0,0,1,0.0,138,3
140,Jun,18,04:12:42,combo,su(pam_unix),32164.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-18 04:12:42.000,2025-06-18 04:12:42,4,2,18,6,0,0,1,336.0,139,2
141,Jun,18,04:12:43,combo,su(pam_unix),32164.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-18 04:12:43.000,2025-06-18 04:12:43,4,2,18,6,0,0,1,1.0,140,2
142,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-19 04:08:55.000,2025-06-19 04:08:55,4,3,19,6,0,0,1,86172.0,141,3
143,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-19 04:08:55.000,2025-06-19 04:08:55,4,3,19,6,0,0,1,0.0,142,3
144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,0,normal,Linux_2k,2025-06-19 04:08:57.000,2025-06-19 04:08:57,4,3,19,6,0,0,1,2.0,143,3
145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,0,normal,Linux_2k,2025-06-19 04:09:02.000,2025-06-19 04:09:02,4,3,19,6,0,0,1,5.0,144,3
146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,E90,restart.,0,normal,Linux_2k,2025-06-19 04:09:11.000,2025-06-19 04:09:11,4,3,19,6,0,0,1,9.0,145,3
147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-06-19 04:09:11.000,2025-06-19 04:09:11,4,3,19,6,0,0,1,0.0,146,3
148,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-19 04:15:18.000,2025-06-19 04:15:18,4,3,19,6,0,0,1,367.0,147,2
149,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-19 04:15:18.000,2025-06-19 04:15:18,4,3,19,6,0,0,1,0.0,148,2
158,Jun,20,03:40:59,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,84341.0,149,12
161,Jun,20,03:40:59,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,150,12
160,Jun,20,03:40:59,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,151,12
159,Jun,20,03:40:59,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,152,12
157,Jun,20,03:40:59,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,153,12
156,Jun,20,03:40:59,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,154,12
154,Jun,20,03:40:59,combo,ftpd,8833.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,155,12
153,Jun,20,03:40:59,combo,ftpd,8822.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,156,12
152,Jun,20,03:40:59,combo,ftpd,8828.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,157,12
151,Jun,20,03:40:59,combo,ftpd,8824.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,158,12
150,Jun,20,03:40:59,combo,ftpd,8829.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,159,12
155,Jun,20,03:40:59,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-20 03:40:59.000,2025-06-20 03:40:59,3,4,20,6,0,0,1,0.0,160,12
162,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-20 04:02:54.000,2025-06-20 04:02:54,4,4,20,6,0,0,1,1315.0,161,3
163,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-20 04:02:54.000,2025-06-20 04:02:54,4,4,20,6,0,0,1,0.0,162,3
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-06-20 04:02:55.000,2025-06-20 04:02:55,4,4,20,6,0,0,1,1.0,163,3
165,Jun,20,04:08:37,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-20 04:08:37.000,2025-06-20 04:08:37,4,4,20,6,0,0,1,342.0,164,2
166,Jun,20,04:08:38,combo,su(pam_unix),9558.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-20 04:08:38.000,2025-06-20 04:08:38,4,4,20,6,0,0,1,1.0,165,2
167,Jun,20,04:44:39,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>,1,security_anomaly,Linux_2k,2025-06-20 04:44:39.000,2025-06-20 04:44:39,4,4,20,6,0,0,1,2161.0,166,1
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-20 09:20:05.000,2025-06-20 09:20:05,9,4,20,6,0,1,0,16526.0,167,20
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-20 09:20:05.000,2025-06-20 09:20:05,9,4,20,6,0,1,0,0.0,168,20
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-20 09:20:05.000,2025-06-20 09:20:05,9,4,20,6,0,1,0,0.0,169,20
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-20 09:20:05.000,2025-06-20 09:20:05,9,4,20,6,0,1,0,0.0,170,20
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-20 09:20:05.000,2025-06-20 09:20:05,9,4,20,6,0,1,0,0.0,171,20
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-20 09:20:05.000,2025-06-20 09:20:05,9,4,20,6,0,1,0,0.0,172,20
