LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
781,2015-07-29,"19:20:56,608",WARN,LearnerHandler-/10.10.34.11,52818:LearnerHandler,575,******* GOODBYE /10.10.34.11:52818 ********,E1,******* GOODBYE /<*>:<*> ********,0,normal,Zookeeper_2k,2015-07-29 19:20:56.608,2015-07-29 19:20:56.608,19,2,29,7,0,0,0,0.003,86,6
782,2015-07-29,"19:21:16,619",WARN,LearnerHandler-/10.10.34.11,52844:LearnerHandler,575,******* GOODBYE /10.10.34.11:52844 ********,E1,******* GOODBYE /<*>:<*> ********,0,normal,Zookeeper_2k,2015-07-29 19:21:16.619,2015-07-29 19:21:16.619,19,2,29,7,0,0,0,20.011,87,58
783,2015-07-29,"19:21:16,835",WARN,LearnerHandler-/10.10.34.13,57653:LearnerHandler,575,******* GOODBYE /10.10.34.13:57653 ********,E1,******* GOODBYE /<*>:<*> ********,0,normal,Zookeeper_2k,2015-07-29 19:21:16.835,2015-07-29 19:21:16.835,19,2,29,7,0,0,0,0.216,88,58
784,2015-07-29,"19:21:26,625",ERROR,LearnerHandler-/10.10.34.11,52855:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,E49,Unexpected exception causing shutdown while sock still open,0,normal,Zookeeper_2k,2015-07-29 19:21:26.625,2015-07-29 19:21:26.625,19,2,29,7,0,0,0,9.79,89,58
1465,2015-07-29,"19:21:29,146",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:29.146,2015-07-29 19:21:29.146,19,2,29,7,0,0,0,2.521,90,58
785,2015-07-29,"19:21:31,738",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:31.738,2015-07-29 19:21:31.738,19,2,29,7,0,0,0,2.592,91,58
786,2015-07-29,"19:21:31,836",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54788,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:31.836,2015-07-29 19:21:31.836,19,2,29,7,0,0,0,0.098,92,58
1466,2015-07-29,"19:21:32,680",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:32.680,2015-07-29 19:21:32.680,19,2,29,7,0,0,0,0.844,93,58
787,2015-07-29,"19:21:35,084",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:35.084,2015-07-29 19:21:35.084,19,2,29,7,0,0,0,2.404,94,58
788,2015-07-29,"19:21:35,284",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42624,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:35.284,2015-07-29 19:21:35.284,19,2,29,7,0,0,0,0.2,95,58
789,2015-07-29,"19:21:35,292",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:35.292,2015-07-29 19:21:35.292,19,2,29,7,0,0,0,0.008,96,58
1467,2015-07-29,"19:21:35,820",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:35.820,2015-07-29 19:21:35.820,19,2,29,7,0,0,0,0.528,97,58
1468,2015-07-29,"19:21:35,823",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:35.823,2015-07-29 19:21:35.823,19,2,29,7,0,0,0,0.003,98,58
1469,2015-07-29,"19:21:36,029",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:36.029,2015-07-29 19:21:36.029,19,2,29,7,0,0,0,0.206,99,58
57,2015-07-29,"19:21:36,502",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:45957,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:36.502,2015-07-29 19:21:36.502,19,2,29,7,0,0,0,0.473,100,58
58,2015-07-29,"19:21:36,607",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:36.607,2015-07-29 19:21:36.607,19,2,29,7,0,0,0,0.105,101,58
790,2015-07-29,"19:21:38,426",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:38.426,2015-07-29 19:21:38.426,19,2,29,7,0,0,0,1.819,102,58
791,2015-07-29,"19:21:38,625",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42634,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:38.625,2015-07-29 19:21:38.625,19,2,29,7,0,0,0,0.199,103,58
792,2015-07-29,"19:21:38,626",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:38.626,2015-07-29 19:21:38.626,19,2,29,7,0,0,0,0.001,104,58
1470,2015-07-29,"19:21:39,171",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:39.171,2015-07-29 19:21:39.171,19,2,29,7,0,0,0,0.545,105,58
1471,2015-07-29,"19:21:39,257",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:39.257,2015-07-29 19:21:39.257,19,2,29,7,0,0,0,0.086,106,58
1472,2015-07-29,"19:21:39,364",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:39.364,2015-07-29 19:21:39.364,19,2,29,7,0,0,0,0.107,107,58
60,2015-07-29,"19:21:39,846",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:39.846,2015-07-29 19:21:39.846,19,2,29,7,0,0,0,0.482,108,58
59,2015-07-29,"19:21:39,846",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:39.846,2015-07-29 19:21:39.846,19,2,29,7,0,0,0,0.0,109,58
793,2015-07-29,"19:21:41,969",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:41.969,2015-07-29 19:21:41.969,19,2,29,7,0,0,0,2.123,110,58
794,2015-07-29,"19:21:41,976",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:41.976,2015-07-29 19:21:41.976,19,2,29,7,0,0,0,0.007,111,58
795,2015-07-29,"19:21:41,976",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:41.976,2015-07-29 19:21:41.976,19,2,29,7,0,0,0,0.0,112,58
1473,2015-07-29,"19:21:42,521",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:42.521,2015-07-29 19:21:42.521,19,2,29,7,0,0,0,0.545,113,58
1474,2015-07-29,"19:21:42,707",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:42.707,2015-07-29 19:21:42.707,19,2,29,7,0,0,0,0.186,114,58
1475,2015-07-29,"19:21:42,709",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44219,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:42.709,2015-07-29 19:21:42.709,19,2,29,7,0,0,0,0.002,115,58
1476,2015-07-29,"19:21:42,713",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:42.713,2015-07-29 19:21:42.713,19,2,29,7,0,0,0,0.004,116,58
61,2015-07-29,"19:21:43,389",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:43.389,2015-07-29 19:21:43.389,19,2,29,7,0,0,0,0.676,117,58
796,2015-07-29,"19:21:45,107",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:45.107,2015-07-29 19:21:45.107,19,2,29,7,0,0,0,1.718,118,58
797,2015-07-29,"19:21:45,109",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:45.109,2015-07-29 19:21:45.109,19,2,29,7,0,0,0,0.002,119,58
798,2015-07-29,"19:21:45,200",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54830,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:45.200,2015-07-29 19:21:45.200,19,2,29,7,0,0,0,0.091,120,58
1477,2015-07-29,"19:21:45,845",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:45.845,2015-07-29 19:21:45.845,19,2,29,7,0,0,0,0.645,121,58
1478,2015-07-29,"19:21:45,851",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46538,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:45.851,2015-07-29 19:21:45.851,19,2,29,7,0,0,0,0.006,122,58
1479,2015-07-29,"19:21:46,049",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:46.049,2015-07-29 19:21:46.049,19,2,29,7,0,0,0,0.198,123,58
1480,2015-07-29,"19:21:46,050",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:46.050,2015-07-29 19:21:46.050,19,2,29,7,0,0,0,0.001,124,58
62,2015-07-29,"19:21:46,525",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:46.525,2015-07-29 19:21:46.525,19,2,29,7,0,0,0,0.475,125,58
63,2015-07-29,"19:21:46,537",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:46.537,2015-07-29 19:21:46.537,19,2,29,7,0,0,0,0.012,126,58
64,2015-07-29,"19:21:46,728",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:58303,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:46.728,2015-07-29 19:21:46.728,19,2,29,7,0,0,0,0.191,127,58
799,2015-07-29,"19:21:48,542",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:48.542,2015-07-29 19:21:48.542,19,2,29,7,0,0,0,1.814,128,58
800,2015-07-29,"19:21:48,545",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:48.545,2015-07-29 19:21:48.545,19,2,29,7,0,0,0,0.003,129,58
65,2015-07-29,"19:21:49,960",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48096,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:49.960,2015-07-29 19:21:49.960,19,2,29,7,0,0,0,1.415,130,58
801,2015-07-29,"19:21:51,886",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54857,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:51.886,2015-07-29 19:21:51.886,19,2,29,7,0,0,0,1.926,131,58
802,2015-07-29,"19:21:51,887",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:51.887,2015-07-29 19:21:51.887,19,2,29,7,0,0,0,0.001,132,58
803,2015-07-29,"19:21:52,000",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:21:52.000,2015-07-29 19:21:52.000,19,2,29,7,0,0,0,0.113,133,58
1481,2015-07-29,"19:21:52,735",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:44256,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:21:52.735,2015-07-29 19:21:52.735,19,2,29,7,0,0,0,0.735,134,58
66,2015-07-29,"19:21:53,209",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:53.209,2015-07-29 19:21:53.209,19,2,29,7,0,0,0,0.474,135,58
67,2015-07-29,"19:21:53,220",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:53.220,2015-07-29 19:21:53.220,19,2,29,7,0,0,0,0.011,136,58
68,2015-07-29,"19:21:53,410",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:53.410,2015-07-29 19:21:53.410,19,2,29,7,0,0,0,0.19,137,58
69,2015-07-29,"19:21:53,412",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:21:53.412,2015-07-29 19:21:53.412,19,2,29,7,0,0,0,0.002,138,58
70,2015-07-29,"19:21:53,414",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:53.414,2015-07-29 19:21:53.414,19,2,29,7,0,0,0,0.002,139,58
1482,2015-07-29,"19:21:56,074",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:56.074,2015-07-29 19:21:56.074,19,2,29,7,0,0,0,2.66,140,58
71,2015-07-29,"19:21:56,644",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:56.644,2015-07-29 19:21:56.644,19,2,29,7,0,0,0,0.57,141,58
72,2015-07-29,"19:21:56,756",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:56.756,2015-07-29 19:21:56.756,19,2,29,7,0,0,0,0.112,142,58
804,2015-07-29,"19:21:58,680",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:21:58.680,2015-07-29 19:21:58.680,19,2,29,7,0,0,0,1.924,143,58
73,2015-07-29,"19:21:59,997",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:21:59.997,2015-07-29 19:21:59.997,19,2,29,7,0,0,0,1.317,144,58
805,2015-07-29,"19:22:01,826",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:22:01.826,2015-07-29 19:22:01.826,19,2,29,7,0,0,0,1.829,145,80
1483,2015-07-29,"19:22:02,551",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46592,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:22:02.551,2015-07-29 19:22:02.551,19,2,29,7,0,0,0,0.725,146,80
1484,2015-07-29,"19:22:02,761",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:22:02.761,2015-07-29 19:22:02.761,19,2,29,7,0,0,0,0.21,147,80
74,2015-07-29,"19:22:03,324",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48141,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:22:03.324,2015-07-29 19:22:03.324,19,2,29,7,0,0,0,0.563,148,80
75,2015-07-29,"19:22:03,337",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:22:03.337,2015-07-29 19:22:03.337,19,2,29,7,0,0,0,0.013,149,80
76,2015-07-29,"19:22:03,439",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:22:03.439,2015-07-29 19:22:03.439,19,2,29,7,0,0,0,0.102,150,80
806,2015-07-29,"19:22:05,161",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:22:05.161,2015-07-29 19:22:05.161,19,2,29,7,0,0,0,1.722,151,80
807,2015-07-29,"19:22:05,251",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:22:05.251,2015-07-29 19:22:05.251,19,2,29,7,0,0,0,0.09,152,80
1485,2015-07-29,"19:22:05,991",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:22:05.991,2015-07-29 19:22:05.991,19,2,29,7,0,0,0,0.74,153,80
808,2015-07-29,"19:22:08,591",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:22:08.591,2015-07-29 19:22:08.591,19,2,29,7,0,0,0,2.6,154,80
809,2015-07-29,"19:22:08,701",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:22:08.701,2015-07-29 19:22:08.701,19,2,29,7,0,0,0,0.11,155,80
810,2015-07-29,"19:22:08,703",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42747,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:22:08.703,2015-07-29 19:22:08.703,19,2,29,7,0,0,0,0.002,156,80
1486,2015-07-29,"19:22:09,332",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:22:09.332,2015-07-29 19:22:09.332,19,2,29,7,0,0,0,0.629,157,80
1487,2015-07-29,"19:22:09,447",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:22:09.447,2015-07-29 19:22:09.447,19,2,29,7,0,0,0,0.115,158,80
77,2015-07-29,"19:22:10,020",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:22:10.020,2015-07-29 19:22:10.020,19,2,29,7,0,0,0,0.573,159,80
78,2015-07-29,"19:22:13,256",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:22:13.256,2015-07-29 19:22:13.256,19,2,29,7,0,0,0,3.236,160,80
79,2015-07-29,"19:22:13,257",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:22:13.257,2015-07-29 19:22:13.257,19,2,29,7,0,0,0,0.001,161,80
811,2015-07-29,"19:22:15,277",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:22:15.277,2015-07-29 19:22:15.277,19,2,29,7,0,0,0,2.02,162,80
