LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
76,Jul,1,10:08:20,authorMacBook-Pro,kernel,0,,ARPT: 621799.252673: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,E130,ARPT: <*>.<*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,0,normal,Mac_2k,2025-07-01 10:08:20.000,2025-07-01 10:08:20,10,1,1,7,0,1,0,534.0,73,7
75,Jul,1,10:08:20,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>,0,normal,Mac_2k,2025-07-01 10:08:20.000,2025-07-01 10:08:20,10,1,1,7,0,1,0,0.0,74,7
74,Jul,1,10:08:20,calvisitor-10-105-160-95,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-01 17:08:20 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E48,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=<*> (null)/(null) opts=(null) when=<*>,0,normal,Mac_2k,2025-07-01 10:08:20.000,2025-07-01 10:08:20,10,1,1,7,0,1,0,0.0,75,7
77,Jul,1,10:08:21,authorMacBook-Pro,corecaptured,31313,,"CCFile::captureLog Received Capture notice id: 1498928900.759059, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:<NUM>_rsn:<NUM>",1,security_anomaly,Mac_2k,2025-07-01 10:08:21.000,2025-07-01 10:08:21,10,1,1,7,0,1,0,1.0,76,7
78,Jul,1,10:08:29,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10602 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 10:08:29.000,2025-07-01 10:08:29,10,1,1,7,0,1,0,8.0,77,7
79,Jul,1,10:08:49,calvisitor-10-105-160-95,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,0,normal,Mac_2k,2025-07-01 10:08:49.000,2025-07-01 10:08:49,10,1,1,7,0,1,0,20.0,78,7
80,Jul,1,10:08:55,calvisitor-10-105-160-95,AddressBookSourceSync,31318,,Unrecognized attribute value: t:AbchPersonItemType,E328,Unrecognized attribute value: t:AbchPersonItemType,0,normal,Mac_2k,2025-07-01 10:08:55.000,2025-07-01 10:08:55,10,1,1,7,0,1,0,6.0,79,7
81,Jul,1,10:09:58,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-01 10:09:58.000,2025-07-01 10:09:58,10,1,1,7,0,1,0,63.0,80,1
82,Jul,1,10:10:24,calvisitor-10-105-160-95,kernel,0,,Sandbox: com.apple.Addres(31328) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-01 10:10:24.000,2025-07-01 10:10:24,10,1,1,7,0,1,0,26.0,81,2
83,Jul,1,10:10:27,calvisitor-10-105-160-95,kernel,0,,Sandbox: com.apple.Addres(31328) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-01 10:10:27.000,2025-07-01 10:10:27,10,1,1,7,0,1,0,3.0,82,2
84,Jul,1,10:13:39,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",1,security_anomaly,Mac_2k,2025-07-01 10:13:39.000,2025-07-01 10:13:39,10,1,1,7,0,1,0,192.0,83,3
85,Jul,1,10:13:43,calvisitor-10-105-160-95,SpotlightNetHelper,352,,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",E183,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",1,system_failure,Mac_2k,2025-07-01 10:13:43.000,2025-07-01 10:13:43,10,1,1,7,0,1,0,4.0,84,3
86,Jul,1,10:13:57,calvisitor-10-105-160-95,kernel,0,,Sandbox: com.apple.Addres(31346) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-01 10:13:57.000,2025-07-01 10:13:57,10,1,1,7,0,1,0,14.0,85,3
87,Jul,1,10:38:53,calvisitor-10-105-160-95,sandboxd,129,[31376],com.apple.Addres(31376) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-01 10:38:53.000,2025-07-01 10:38:53,10,1,1,7,0,1,0,1496.0,86,1
88,Jul,1,10:46:47,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,E252,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,0,normal,Mac_2k,2025-07-01 10:46:47.000,2025-07-01 10:46:47,10,1,1,7,0,1,0,474.0,87,3
89,Jul,1,10:46:47,calvisitor-10-105-160-95,sharingd,30299,,10:46:47.425 : BTLE scanner Powered On,E64,<*>:<*>:<*>.<*> : BTLE scanner Powered On,0,normal,Mac_2k,2025-07-01 10:46:47.000,2025-07-01 10:46:47,10,1,1,7,0,1,0,0.0,88,3
90,Jul,1,10:46:48,calvisitor-10-105-160-95,QQ,10018,,button report: 0x8002be0,E161,button report: <*>,0,normal,Mac_2k,2025-07-01 10:46:48.000,2025-07-01 10:46:48,10,1,1,7,0,1,0,1.0,89,3
91,Jul,1,10:47:08,calvisitor-10-105-160-95,sandboxd,129,[31382],com.apple.Addres(31382) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-01 10:47:08.000,2025-07-01 10:47:08,10,1,1,7,0,1,0,20.0,90,1
92,Jul,1,11:20:51,calvisitor-10-105-160-95,sharingd,30299,,11:20:51.293 : BTLE discovered device with hash <01faa200 00000000 0000>,E62,<*>:<*>:<*>.<*> : BTLE discovered device with hash <<*> <*> <*>>,0,normal,Mac_2k,2025-07-01 11:20:51.000,2025-07-01 11:20:51,11,1,1,7,0,1,0,2023.0,91,1
93,Jul,1,11:24:45,calvisitor-10-105-160-95,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E304,"securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",1,config_error,Mac_2k,2025-07-01 11:24:45.000,2025-07-01 11:24:45,11,1,1,7,0,1,0,234.0,92,1
94,Jul,1,11:29:32,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive',0,normal,Mac_2k,2025-07-01 11:29:32.000,2025-07-01 11:29:32,11,1,1,7,0,1,0,287.0,93,1
95,Jul,1,11:38:18,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626126.086205: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",E144,"ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",1,security_anomaly,Mac_2k,2025-07-01 11:38:18.000,2025-07-01 11:38:18,11,1,1,7,0,1,0,526.0,94,2
96,Jul,1,11:38:18,calvisitor-10-105-160-95,kernel,0,,ARPT: 626126.086246: wl0: MDNS: IPV4 Addr: 10.105.160.95,E141,ARPT: <*>.<*>: wl0: MDNS: IPV4 Addr: <*>,0,normal,Mac_2k,2025-07-01 11:38:18.000,2025-07-01 11:38:18,11,1,1,7,0,1,0,0.0,95,2
97,Jul,1,11:39:47,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,E252,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,0,normal,Mac_2k,2025-07-01 11:39:47.000,2025-07-01 11:39:47,11,1,1,7,0,1,0,89.0,96,5
98,Jul,1,11:39:47,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,0,normal,Mac_2k,2025-07-01 11:39:47.000,2025-07-01 11:39:47,11,1,1,7,0,1,0,0.0,97,5
99,Jul,1,11:39:48,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,E56,<*>::<*>::postMessage bssid changed,0,normal,Mac_2k,2025-07-01 11:39:48.000,2025-07-01 11:39:48,11,1,1,7,0,1,0,1.0,98,5
100,Jul,1,11:39:48,calvisitor-10-105-160-95,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc19060 125.39.133.143:14000,E49,__<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*>.<*> tc<*> <*>:<*>,1,security_anomaly,Mac_2k,2025-07-01 11:39:48.000,2025-07-01 11:39:48,11,1,1,7,0,1,0,0.0,99,5
101,Jul,1,11:39:48,calvisitor-10-105-160-95,kernel,0,,ARPT: 626132.740936: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],0,normal,Mac_2k,2025-07-01 11:39:48.000,2025-07-01 11:39:48,11,1,1,7,0,1,0,0.0,100,5
102,Jul,1,11:41:26,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: enable_<*>:<*>, profile_<*>:<*>, enable_<*>:<*>, profile_<*>:<*>",0,normal,Mac_2k,2025-07-01 11:41:26.000,2025-07-01 11:41:26,11,1,1,7,0,1,0,98.0,101,3
103,Jul,1,11:41:54,calvisitor-10-105-160-95,kernel,0,,Sandbox: com.apple.Addres(31432) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-01 11:41:54.000,2025-07-01 11:41:54,11,1,1,7,0,1,0,28.0,102,3
104,Jul,1,11:41:55,calvisitor-10-105-160-95,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0,normal,Mac_2k,2025-07-01 11:41:55.000,2025-07-01 11:41:55,11,1,1,7,0,1,0,1.0,103,3
105,Jul,1,11:43:08,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),E162,Captive: [CNInfoNetworkActive:<*>] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),0,normal,Mac_2k,2025-07-01 11:43:08.000,2025-07-01 11:43:08,11,1,1,7,0,1,0,73.0,104,2
106,Jul,1,11:43:23,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16227 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:43:23.000,2025-07-01 11:43:23,11,1,1,7,0,1,0,15.0,105,2
107,Jul,1,11:44:20,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,E252,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,0,normal,Mac_2k,2025-07-01 11:44:20.000,2025-07-01 11:44:20,11,1,1,7,0,1,0,57.0,106,3
108,Jul,1,11:44:25,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,E56,<*>::<*>::postMessage bssid changed,0,normal,Mac_2k,2025-07-01 11:44:25.000,2025-07-01 11:44:25,11,1,1,7,0,1,0,5.0,107,3
109,Jul,1,11:44:26,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,E60,<*>::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,0,normal,Mac_2k,2025-07-01 11:44:26.000,2025-07-01 11:44:26,11,1,1,7,0,1,0,1.0,108,3
110,Jul,1,11:46:16,calvisitor-10-105-160-95,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0,normal,Mac_2k,2025-07-01 11:46:16.000,2025-07-01 11:46:16,11,1,1,7,0,1,0,110.0,109,6
111,Jul,1,11:46:16,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-01 11:46:16.000,2025-07-01 11:46:16,11,1,1,7,0,1,0,0.0,110,6
112,Jul,1,11:46:19,authorMacBook-Pro,sharingd,30299,,11:46:19.229 : Finished generating hashes,E68,<*>:<*>:<*>.<*> : Finished generating hashes,0,normal,Mac_2k,2025-07-01 11:46:19.000,2025-07-01 11:46:19,11,1,1,7,0,1,0,3.0,111,6
113,Jul,1,11:46:21,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,E164,Captive: CNPluginHandler en0: Evaluating,0,normal,Mac_2k,2025-07-01 11:46:21.000,2025-07-01 11:46:21,11,1,1,7,0,1,0,2.0,112,6
114,Jul,1,11:46:36,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16034 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:46:36.000,2025-07-01 11:46:36,11,1,1,7,0,1,0,15.0,113,6
115,Jul,1,11:46:48,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:46:48.000,2025-07-01 11:46:48,11,1,1,7,0,1,0,12.0,114,6
116,Jul,1,11:47:56,authorMacBook-Pro,kernel,0,,ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on Scan offload,0,normal,Mac_2k,2025-07-01 11:47:56.000,2025-07-01 11:47:56,11,1,1,7,0,1,0,68.0,115,1
117,Jul,1,11:48:28,calvisitor-10-105-160-95,AddressBookSourceSync,31471,,Unrecognized attribute value: t:AbchPersonItemType,E328,Unrecognized attribute value: t:AbchPersonItemType,0,normal,Mac_2k,2025-07-01 11:48:28.000,2025-07-01 11:48:28,11,1,1,7,0,1,0,32.0,116,2
118,Jul,1,11:48:43,calvisitor-10-105-160-95,kernel,0,,"PM response took 1938 ms (54, powerd)",E288,"PM response took <*> ms (<*>, powerd)",0,normal,Mac_2k,2025-07-01 11:48:43.000,2025-07-01 11:48:43,11,1,1,7,0,1,0,15.0,117,2
121,Jul,1,11:49:29,authorMacBook-Pro,sharingd,30299,,11:49:29.473 : BTLE scanner Powered On,E64,<*>:<*>:<*>.<*> : BTLE scanner Powered On,0,normal,Mac_2k,2025-07-01 11:49:29.000,2025-07-01 11:49:29,11,1,1,7,0,1,0,46.0,118,8
122,Jul,1,11:49:29,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",E331,USBMSC Identifier (non-unique): <*>,0,normal,Mac_2k,2025-07-01 11:49:29.000,2025-07-01 11:49:29,11,1,1,7,0,1,0,0.0,119,8
119,Jul,1,11:49:29,calvisitor-10-105-160-95,QQ,10018,,tcp_connection_destination_perform_socket_connect 19110 connectx to 183.57.48.75:80@0 failed: [50] Network is down,E316,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is down,0,normal,Mac_2k,2025-07-01 11:49:29.000,2025-07-01 11:49:29,11,1,1,7,0,1,0,0.0,120,8
120,Jul,1,11:49:29,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,E110,AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).,1,network_anomaly,Mac_2k,2025-07-01 11:49:29.000,2025-07-01 11:49:29,11,1,1,7,0,1,0,0.0,121,8
123,Jul,1,11:49:29,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,__<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,0,normal,Mac_2k,2025-07-01 11:49:29.000,2025-07-01 11:49:29,11,1,1,7,0,1,0,0.0,122,8
125,Jul,1,11:49:30,authorMacBook-Pro,Dropbox,24019,,[0701/114930:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,E10,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,0,normal,Mac_2k,2025-07-01 11:49:30.000,2025-07-01 11:49:30,11,1,1,7,0,1,0,1.0,123,8
124,Jul,1,11:49:30,authorMacBook-Pro,corecaptured,31480,,CCXPCService::setStreamEventHandler Registered for notification callback.,E180,CCXPCService::setStreamEventHandler Registered for notification callback.,0,normal,Mac_2k,2025-07-01 11:49:30.000,2025-07-01 11:49:30,11,1,1,7,0,1,0,0.0,124,8
126,Jul,1,11:49:35,calvisitor-10-105-160-95,cdpd,11807,,Saw change in network reachability (isReachable=2),E301,Saw change in network reachability (isReachable=<*>),0,normal,Mac_2k,2025-07-01 11:49:35.000,2025-07-01 11:49:35,11,1,1,7,0,1,0,5.0,125,8
127,Jul,1,11:51:02,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),E33,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>),0,normal,Mac_2k,2025-07-01 11:51:02.000,2025-07-01 11:51:02,11,1,1,7,0,1,0,87.0,126,6
128,Jul,1,11:51:07,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,E207,en0: BSSID changed to <*>,1,security_anomaly,Mac_2k,2025-07-01 11:51:07.000,2025-07-01 11:51:07,11,1,1,7,0,1,0,5.0,127,6
129,Jul,1,11:51:11,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:51:11.000,2025-07-01 11:51:11,11,1,1,7,0,1,0,4.0,128,6
130,Jul,1,11:51:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:51:12.000,2025-07-01 11:51:12,11,1,1,7,0,1,0,1.0,129,6
131,Jul,1,11:51:22,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:51:22.000,2025-07-01 11:51:22,11,1,1,7,0,1,0,10.0,130,6
132,Jul,1,11:51:25,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31496,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-01 11:51:25.000,2025-07-01 11:51:25,11,1,1,7,0,1,0,3.0,131,6
133,Jul,1,11:53:45,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,0,normal,Mac_2k,2025-07-01 11:53:45.000,2025-07-01 11:53:45,11,1,1,7,0,1,0,140.0,132,3
134,Jul,1,11:53:45,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: enable_<*>:<*>, profile_<*>:<*>, enable_<*>:<*>, profile_<*>:<*>",0,normal,Mac_2k,2025-07-01 11:53:45.000,2025-07-01 11:53:45,11,1,1,7,0,1,0,0.0,133,3
135,Jul,1,11:53:49,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-01 11:53:49.000,2025-07-01 11:53:49,11,1,1,7,0,1,0,4.0,134,3
136,Jul,1,11:55:14,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,E110,AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).,1,network_anomaly,Mac_2k,2025-07-01 11:55:14.000,2025-07-01 11:55:14,11,1,1,7,0,1,0,85.0,135,3
137,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:55:24.000,2025-07-01 11:55:24,11,1,1,7,0,1,0,10.0,136,3
138,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:55:24.000,2025-07-01 11:55:24,11,1,1,7,0,1,0,0.0,137,3
140,Jul,1,11:58:27,authorMacBook-Pro,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-01 11:58:27.000,2025-07-01 11:58:27,11,1,1,7,0,1,0,183.0,138,2
